promo_id,viewer_id,promo_type,promo_date,discount_code_used
6674,902,Free Trial,2023-01-17,true
6675,8971,Cashback,2024-01-08,true
6676,2033,Referral,2023-12-10,true
6677,8914,Cashback,2023-10-17,false
6678,1690,Free Trial,2023-02-20,true
6679,4453,Free Trial,2023-11-28,true
6680,164,Discount,2023-09-25,true
6681,6810,Bundle,2024-01-11,false
6682,8554,Bundle,2023-05-08,true
6683,7191,Bundle,2023-09-26,false
6684,1931,Referral,2023-02-24,false
6685,5877,Referral,2023-04-09,false
6686,5603,Cashback,2024-02-14,true
6687,9568,Discount,2023-10-19,true
6688,4042,Cashback,2023-10-29,true
6689,4086,Free Trial,2024-03-01,true
6690,8949,Cashback,2023-09-05,true
6691,7612,Bundle,2023-05-21,false
6692,1623,Free Trial,2023-06-09,true
6693,9436,Bundle,2023-10-05,false
6694,1251,Bundle,2024-01-29,false
6695,3243,Cashback,2023-03-08,false
6696,5173,Discount,2023-01-17,true
6697,79,Discount,2023-10-28,true
6698,8632,Referral,2024-01-14,false
6699,6831,Free Trial,2023-08-20,true
6700,7427,Referral,2023-02-20,true
6701,362,Discount,2023-09-29,true
6702,4077,Bundle,2023-04-16,true
6703,6981,Cashback,2024-02-14,true
6704,5169,Free Trial,2024-03-04,true
6705,6785,Bundle,2023-08-23,true
6706,7825,Bundle,2023-01-17,true
6707,2011,Cashback,2023-10-26,true
6708,3053,Bundle,2023-03-21,true
6709,7226,Bundle,2023-11-20,true
6710,9473,Referral,2023-01-07,true
6711,6773,Free Trial,2023-12-15,true
6712,9287,Referral,2023-02-23,false
6713,1962,Referral,2023-04-02,true
6714,3634,Cashback,2023-07-19,true
6715,5029,Bundle,2023-08-02,true
6716,8764,Bundle,2023-04-24,true
6717,8465,Cashback,2023-04-03,true
6718,872,Discount,2023-02-25,false
6719,1757,Referral,2023-10-10,true
6720,5688,Cashback,2024-03-19,true
6721,8329,Bundle,2023-11-06,true
6722,3006,Free Trial,2023-08-17,true
6723,8008,Referral,2024-02-17,true
6724,1200,Cashback,2023-04-11,true
6725,2513,Bundle,2024-02-05,false
6726,3631,Bundle,2023-12-11,false
6727,1255,Free Trial,2023-03-30,true
6728,5780,Bundle,2023-01-08,true
6729,1527,Discount,2023-01-21,true
6730,5844,Bundle,2023-07-03,true
6731,3964,Cashback,2023-08-05,false
6732,4622,Cashback,2023-06-02,true
6733,4508,Cashback,2023-12-27,true
6734,4569,Cashback,2023-10-29,true
6735,6029,Discount,2023-07-08,false
6736,9339,Bundle,2023-07-21,true
6737,9200,Bundle,2024-03-22,true
6738,5928,Bundle,2023-09-07,true
6739,972,Discount,2023-08-31,false
6740,6778,Referral,2023-09-29,false
6741,9117,Cashback,2023-04-10,true
6742,4018,Referral,2023-02-01,true
6743,5891,Free Trial,2023-08-02,false
6744,2424,Free Trial,2023-11-12,true
6745,8121,Cashback,2023-01-08,true
6746,2149,Discount,2023-01-22,true
6747,2092,Free Trial,2023-01-02,true
6748,3773,Free Trial,2023-01-29,true
6749,8977,Bundle,2023-07-15,true
6750,4238,Free Trial,2024-03-14,false
6751,9563,Cashback,2023-05-05,true
6752,9007,Discount,2023-11-23,false
6753,9035,Free Trial,2023-01-18,false
6754,7894,Discount,2024-03-23,true
6755,120,Discount,2023-02-02,false
6756,276,Referral,2023-12-27,true
6757,4823,Cashback,2023-06-09,true
6758,1498,Bundle,2024-03-25,true
6759,2008,Discount,2023-12-03,true
6760,3692,Bundle,2023-03-22,false
6761,4262,Bundle,2023-05-11,true
6762,4990,Cashback,2023-02-24,true
6763,111,Cashback,2024-03-17,false
6764,604,Discount,2023-04-14,true
6765,5151,Free Trial,2023-01-20,false
6766,7858,Cashback,2023-03-10,true
6767,6188,Bundle,2023-03-17,true
6768,2299,Cashback,2023-12-26,true
6769,1665,Free Trial,2023-01-02,true
6770,3470,Bundle,2024-02-21,false
6771,6484,Bundle,2023-07-18,true
6772,6734,Referral,2023-02-23,false
6773,8569,Bundle,2023-02-15,true
6774,6262,Cashback,2024-01-27,true
6775,2502,Free Trial,2023-06-09,true
6776,6527,Free Trial,2023-05-08,false
6777,8809,Free Trial,2023-10-27,true
6778,778,Cashback,2023-10-06,true
6779,6328,Bundle,2023-02-24,true
6780,9197,Bundle,2023-05-12,true
6781,3249,Cashback,2023-01-24,false
6782,9830,Bundle,2023-07-27,true
6783,7054,Discount,2023-02-24,true
6784,6197,Free Trial,2024-03-22,true
6785,2533,Discount,2023-07-30,false
6786,7087,Free Trial,2024-02-17,true
6787,9320,Referral,2023-07-26,true
6788,7895,Bundle,2023-10-08,false
6789,2924,Bundle,2023-05-25,true
6790,6668,Bundle,2023-10-03,true
6791,3326,Free Trial,2023-08-18,true
6792,1619,Discount,2023-02-22,false
6793,8435,Discount,2023-12-09,true
6794,6730,Cashback,2023-05-22,true
6795,4796,Discount,2024-03-12,true
6796,6365,Discount,2023-09-05,true
6797,6038,Referral,2024-01-12,true
6798,2561,Bundle,2024-03-24,true
6799,8816,Free Trial,2023-07-10,true
6800,9354,Free Trial,2023-02-12,true
6801,6578,Free Trial,2024-02-11,true
6802,2384,Cashback,2023-04-01,false
6803,4132,Referral,2023-05-02,false
6804,4649,Bundle,2023-02-11,false
6805,8206,Free Trial,2023-03-25,true
6806,9238,Free Trial,2023-05-30,true
6807,9083,Cashback,2023-07-09,true
6808,558,Free Trial,2023-02-05,true
6809,8373,Bundle,2023-08-28,true
6810,2427,Referral,2024-02-01,true
6811,1459,Referral,2023-08-27,true
6812,7651,Cashback,2023-06-25,true
6813,4302,Discount,2023-09-23,false
6814,5904,Bundle,2023-11-19,false
6815,110,Referral,2023-09-25,true
6816,1511,Cashback,2023-04-18,true
6817,480,Free Trial,2023-02-23,false
6818,7656,Referral,2023-07-01,false
6819,6251,Cashback,2023-05-12,true
6820,1353,Free Trial,2023-08-17,true
6821,1933,Referral,2023-01-08,true
6822,7502,Discount,2023-12-30,true
6823,1992,Discount,2023-02-04,false
6824,9053,Free Trial,2023-07-13,false
6825,9860,Free Trial,2023-06-22,true
6826,8188,Referral,2024-02-19,false
6827,1506,Cashback,2023-11-23,false
6828,1233,Referral,2024-02-23,true
6829,6606,Referral,2023-10-14,true
6830,54,Free Trial,2023-03-06,true
6831,7351,Free Trial,2023-05-17,false
6832,8965,Free Trial,2023-01-01,true
6833,9698,Discount,2023-06-12,true
6834,8800,Cashback,2023-12-13,true
6835,1461,Referral,2023-12-15,false
6836,4728,Free Trial,2023-11-05,true
6837,6468,Referral,2024-01-05,true
6838,2677,Bundle,2023-08-17,true
6839,6574,Referral,2024-01-28,true
6840,3744,Bundle,2023-08-01,true
6841,363,Referral,2023-02-20,true
6842,1774,Referral,2023-12-14,true
6843,1213,Referral,2023-09-16,false
6844,3400,Cashback,2024-01-06,true
6845,5725,Discount,2023-07-17,true
6846,661,Referral,2024-03-19,true
6847,9162,Referral,2023-03-12,true
6848,5948,Cashback,2023-06-23,false
6849,4733,Free Trial,2023-07-19,true
6850,335,Free Trial,2024-01-05,false
6851,5174,Bundle,2023-09-13,false
6852,2739,Referral,2023-04-03,true
6853,72,Referral,2023-06-26,true
6854,7003,Bundle,2024-01-22,true
6855,4911,Cashback,2023-07-18,false
6856,5829,Bundle,2023-03-16,true
6857,7032,Referral,2024-01-07,true
6858,6421,Free Trial,2023-02-17,true
6859,5296,Referral,2023-09-05,false
6860,2433,Free Trial,2023-10-25,true
6861,3040,Bundle,2024-03-24,false
6862,459,Bundle,2023-04-02,true
6863,8223,Free Trial,2023-11-12,true
6864,9243,Cashback,2023-06-20,true
6865,1550,Discount,2024-02-17,true
6866,712,Cashback,2023-11-09,true
6867,2148,Free Trial,2023-03-31,true
6868,7649,Free Trial,2023-06-18,true
6869,8755,Discount,2023-02-11,false
6870,1617,Discount,2023-04-22,true
6871,7216,Free Trial,2023-03-08,true
6872,1047,Free Trial,2023-04-20,true
6873,7254,Discount,2023-01-25,true
6874,4198,Referral,2024-02-13,true
6875,5219,Referral,2024-01-13,true
6876,6675,Free Trial,2024-01-24,true
6877,487,Cashback,2023-03-15,true
6878,4044,Cashback,2023-10-07,true
6879,7193,Bundle,2023-05-30,false
6880,622,Bundle,2023-12-25,true
6881,887,Discount,2024-03-07,true
6882,4611,Cashback,2023-06-29,true
6883,7052,Free Trial,2023-02-24,true
6884,1617,Bundle,2023-11-11,true
6885,2992,Cashback,2023-10-10,true
6886,9959,Free Trial,2023-11-26,false
6887,7801,Bundle,2023-04-02,true
6888,8619,Bundle,2023-08-13,true
6889,4946,Bundle,2023-12-26,true
6890,6417,Bundle,2023-07-07,false
6891,597,Cashback,2023-05-26,true
6892,8996,Bundle,2023-05-07,true
6893,8304,Discount,2023-07-10,true
6894,5880,Cashback,2024-01-01,true
6895,4954,Cashback,2023-06-05,false
6896,9479,Bundle,2023-03-26,false
6897,8775,Bundle,2023-11-18,false
6898,3023,Free Trial,2023-10-09,false
6899,9811,Discount,2023-03-25,false
6900,5220,Free Trial,2023-01-09,true
6901,4048,Bundle,2023-09-03,false
6902,7883,Free Trial,2023-03-28,true
6903,3150,Free Trial,2023-01-08,true
6904,3312,Bundle,2023-08-18,true
6905,1832,Discount,2023-07-30,true
6906,6460,Free Trial,2023-11-04,false
6907,6283,Bundle,2023-11-08,true
6908,9775,Referral,2023-01-03,true
6909,5965,Referral,2023-02-12,true
6910,1019,Free Trial,2023-06-22,true
6911,7461,Referral,2023-06-06,true
6912,4248,Referral,2023-07-18,true
6913,3509,Discount,2023-01-30,false
6914,8092,Discount,2023-01-22,true
6915,5124,Free Trial,2023-12-17,true
6916,7554,Referral,2023-01-02,false
6917,2703,Bundle,2023-08-31,true
6918,8720,Bundle,2023-09-05,true
6919,7147,Referral,2023-04-06,true
6920,1056,Referral,2023-08-11,true
6921,9880,Discount,2023-01-17,true
6922,4643,Bundle,2024-03-12,false
6923,5953,Referral,2023-05-07,true
6924,4191,Discount,2023-03-14,true
6925,19,Free Trial,2023-01-09,true
6926,2069,Free Trial,2023-09-02,true
6927,3605,Bundle,2023-08-27,true
6928,1845,Bundle,2023-12-18,true
6929,9775,Referral,2023-01-02,true
6930,8082,Referral,2023-06-19,true
6931,7304,Bundle,2023-02-12,false
6932,9749,Bundle,2023-01-15,false
6933,543,Bundle,2023-09-15,true
6934,1142,Referral,2024-02-06,true
6935,6524,Bundle,2024-03-10,false
6936,7773,Cashback,2024-02-03,true
6937,5242,Discount,2024-01-02,false
6938,7919,Free Trial,2023-01-06,true
6939,7106,Cashback,2023-05-14,true
6940,328,Discount,2023-08-25,true
6941,3538,Referral,2024-01-11,true
6942,3394,Discount,2023-01-19,false
6943,8562,Free Trial,2023-02-23,true
6944,3413,Cashback,2023-06-17,true
6945,628,Free Trial,2023-06-29,true
6946,5386,Bundle,2024-03-01,false
6947,1614,Cashback,2023-06-16,true
6948,7588,Bundle,2024-02-28,true
6949,4421,Bundle,2023-04-17,true
6950,6342,Discount,2023-12-14,true
6951,5647,Free Trial,2023-08-23,true
6952,1727,Referral,2023-07-11,true
6953,8937,Discount,2024-03-14,true
6954,4262,Free Trial,2023-12-20,false
6955,2489,Bundle,2023-10-05,true
6956,5191,Discount,2023-04-11,true
6957,7277,Referral,2023-06-04,true
6958,1090,Discount,2023-10-24,false
6959,4934,Referral,2023-01-09,true
6960,2816,Free Trial,2023-03-29,false
6961,7881,Cashback,2023-08-05,true
6962,4552,Free Trial,2023-12-23,false
6963,312,Discount,2023-01-02,false
6964,7752,Cashback,2024-01-27,true
6965,8429,Free Trial,2023-08-13,true
6966,7328,Bundle,2023-05-15,true
6967,4463,Cashback,2023-06-19,false
6968,2491,Free Trial,2023-01-15,false
6969,627,Bundle,2024-01-24,true
6970,6645,Cashback,2024-01-13,true
6971,4001,Referral,2023-11-27,false
6972,6403,Bundle,2024-03-11,false
6973,2202,Free Trial,2023-08-12,false
6974,4221,Cashback,2023-09-06,true
6975,2857,Discount,2023-03-31,true
6976,582,Free Trial,2023-05-14,true
6977,7788,Referral,2024-02-27,false
6978,8986,Free Trial,2023-09-03,true
6979,4337,Free Trial,2023-05-06,true
6980,6811,Free Trial,2023-01-09,true
6981,5970,Discount,2024-02-18,false
6982,5983,Bundle,2023-09-02,false
6983,6899,Referral,2023-10-27,true
6984,5331,Free Trial,2023-01-12,true
6985,8464,Free Trial,2023-10-16,true
6986,8166,Referral,2023-09-30,true
6987,9292,Free Trial,2023-09-28,true
6988,3126,Bundle,2024-03-07,true
6989,5551,Cashback,2023-12-04,true
6990,9794,Free Trial,2024-03-22,true
6991,8186,Bundle,2023-01-23,false
6992,8515,Referral,2023-06-13,false
6993,7268,Referral,2024-01-29,true
6994,5624,Discount,2024-01-25,true
6995,4604,Discount,2023-08-12,true
6996,6592,Free Trial,2023-02-07,false
6997,6885,Free Trial,2024-02-10,true
6998,5498,Referral,2023-12-31,true
6999,2806,Discount,2023-05-19,true
7000,861,Free Trial,2023-04-08,false
7001,6444,Free Trial,2024-01-05,false
7002,131,Referral,2023-02-06,true
7003,6374,Bundle,2024-02-23,false
7004,8210,Referral,2023-06-06,true
7005,5635,Discount,2023-05-23,false
7006,4125,Discount,2023-11-14,true
7007,5316,Referral,2023-03-27,false
7008,6536,Discount,2023-07-15,false
7009,271,Free Trial,2024-03-07,true
7010,7044,Referral,2023-05-06,true
7011,7403,Cashback,2024-03-24,true
7012,6143,Discount,2023-10-05,true
7013,6000,Referral,2023-10-14,true
7014,5875,Discount,2023-04-24,false
7015,152,Bundle,2024-03-28,false
7016,8496,Discount,2024-01-29,false
7017,180,Free Trial,2023-10-28,false
7018,5012,Discount,2024-01-13,false
7019,1163,Cashback,2023-06-10,false
7020,6790,Free Trial,2023-06-09,false
7021,3970,Free Trial,2023-06-16,false
7022,7243,Discount,2024-01-17,true
7023,2253,Free Trial,2023-03-26,true
7024,583,Free Trial,2023-05-02,false
7025,7370,Free Trial,2023-09-11,false
7026,9627,Referral,2023-09-01,false
7027,9836,Discount,2023-02-23,false
7028,6954,Bundle,2023-11-03,true
7029,8889,Discount,2023-06-10,false
7030,955,Free Trial,2023-08-30,true
7031,2945,Bundle,2023-08-20,true
7032,972,Bundle,2023-03-29,true
7033,5918,Cashback,2023-06-01,true
7034,9290,Discount,2023-10-14,true
7035,3081,Discount,2023-06-13,true
7036,6675,Referral,2023-09-11,true
7037,457,Bundle,2023-03-31,false
7038,4425,Cashback,2023-06-28,true
7039,4375,Discount,2023-02-15,true
7040,8936,Bundle,2023-10-15,true
7041,2498,Free Trial,2023-07-01,true
7042,266,Referral,2023-08-13,true
7043,6631,Free Trial,2023-01-12,true
7044,9177,Referral,2023-11-27,false
7045,8926,Referral,2023-12-11,false
7046,2579,Free Trial,2023-10-15,true
7047,6255,Bundle,2023-01-20,true
7048,3738,Cashback,2023-06-19,false
7049,7204,Discount,2024-03-09,true
7050,3541,Cashback,2023-05-21,false
7051,6175,Discount,2023-12-08,false
7052,187,Cashback,2023-04-11,false
7053,2582,Free Trial,2023-05-15,true
7054,7901,Free Trial,2023-07-07,true
7055,3713,Cashback,2024-02-07,true
7056,9402,Cashback,2023-10-12,false
7057,6988,Free Trial,2023-02-07,true
7058,4252,Free Trial,2024-03-29,true
7059,140,Cashback,2023-12-30,false
7060,5424,Referral,2023-05-27,false
7061,489,Referral,2023-05-18,true
7062,3938,Discount,2023-09-23,false
7063,7055,Cashback,2024-02-08,true
7064,8283,Discount,2023-05-21,false
7065,1774,Discount,2023-04-19,true
7066,9334,Discount,2023-10-24,false
7067,1377,Cashback,2023-03-15,true
7068,8881,Discount,2023-07-18,true
7069,118,Free Trial,2023-06-01,true
7070,3198,Referral,2023-07-21,false
7071,9948,Discount,2023-06-01,true
7072,5661,Discount,2023-12-02,true
7073,5893,Discount,2024-02-21,false
7074,9998,Free Trial,2023-12-03,true
7075,2192,Cashback,2023-02-22,false
7076,5836,Cashback,2023-03-16,true
7077,6898,Discount,2023-12-15,true
7078,7327,Bundle,2023-06-11,false
7079,9623,Cashback,2023-01-31,true
7080,7854,Discount,2024-01-31,true
7081,4047,Referral,2024-02-16,true
7082,3431,Discount,2023-09-03,true
7083,2206,Bundle,2023-08-26,true
7084,225,Bundle,2023-05-14,true
7085,2443,Cashback,2023-07-17,false
7086,8227,Cashback,2023-02-07,true
7087,1983,Discount,2024-03-26,true
7088,3982,Referral,2023-08-22,true
7089,4194,Discount,2023-03-17,true
7090,8470,Discount,2023-02-02,false
7091,4495,Free Trial,2023-05-25,true
7092,6648,Referral,2023-09-05,false
7093,7609,Referral,2023-11-12,true
7094,6261,Bundle,2024-02-13,false
7095,6337,Cashback,2023-10-27,true
7096,8344,Cashback,2023-06-18,false
7097,1295,Bundle,2023-12-06,false
7098,879,Referral,2024-02-21,false
7099,9937,Cashback,2024-01-26,true
7100,6903,Discount,2023-06-21,true
7101,9628,Cashback,2024-03-28,true
7102,3078,Referral,2023-04-21,false
7103,9470,Free Trial,2023-09-19,true
7104,9976,Discount,2024-01-13,true
7105,1293,Bundle,2023-09-11,true
7106,2603,Cashback,2024-01-30,true
7107,8212,Bundle,2024-01-17,false
7108,1344,Cashback,2023-12-25,true
7109,5654,Free Trial,2023-07-14,true
7110,7606,Cashback,2023-04-29,false
7111,811,Cashback,2024-02-18,false
7112,7452,Bundle,2023-04-15,true
7113,6305,Discount,2023-10-01,false
7114,7725,Referral,2023-04-23,true
7115,8891,Free Trial,2023-03-30,true
7116,3898,Free Trial,2023-04-03,true
7117,4735,Discount,2023-07-07,true
7118,1210,Cashback,2023-09-15,false
7119,9965,Bundle,2023-06-10,false
7120,1295,Discount,2023-01-25,false
7121,8168,Referral,2024-02-28,false
7122,5096,Bundle,2023-04-19,true
7123,1828,Cashback,2023-07-31,true
7124,9737,Discount,2024-01-11,true
7125,2292,Cashback,2024-02-21,true
7126,2699,Referral,2023-02-15,false
7127,2929,Referral,2023-01-07,true
7128,4152,Discount,2023-11-24,false
7129,8602,Bundle,2023-12-05,true
7130,522,Free Trial,2023-10-22,true
7131,3209,Free Trial,2023-10-03,true
7132,8474,Free Trial,2024-02-07,true
7133,1050,Bundle,2023-10-11,true
7134,3481,Bundle,2023-12-07,false
7135,8321,Referral,2023-05-18,true
7136,4609,Referral,2023-06-10,false
7137,2278,Discount,2023-08-24,false
7138,7827,Referral,2023-03-02,true
7139,2071,Free Trial,2023-05-23,true
7140,1856,Referral,2023-12-22,false
7141,6248,Free Trial,2024-03-19,true
7142,2856,Discount,2024-02-14,true
7143,2662,Discount,2023-11-20,true
7144,944,Discount,2023-10-06,false
7145,6456,Bundle,2024-01-06,true
7146,5894,Free Trial,2023-12-30,true
7147,8237,Discount,2023-02-19,true
7148,3787,Discount,2023-03-14,true
7149,1319,Referral,2023-11-25,true
7150,3163,Cashback,2024-03-26,true
7151,9184,Cashback,2023-02-02,true
7152,6720,Discount,2024-01-15,true
7153,1139,Cashback,2023-03-12,true
7154,5680,Free Trial,2024-03-09,true
7155,5517,Referral,2023-02-06,true
7156,88,Cashback,2023-12-28,true
7157,5335,Bundle,2023-06-20,true
7158,8089,Discount,2024-01-25,true
7159,7060,Free Trial,2023-02-18,false
7160,7646,Discount,2023-05-20,true
7161,783,Free Trial,2023-11-04,true
7162,8192,Cashback,2023-03-23,false
7163,3133,Referral,2023-07-10,true
7164,1845,Bundle,2024-03-08,true
7165,554,Referral,2023-08-15,true
7166,3233,Cashback,2023-06-29,true
7167,1327,Free Trial,2023-04-19,true
7168,8922,Referral,2023-09-08,true
7169,1856,Free Trial,2023-04-25,true
7170,3575,Bundle,2024-03-17,true
7171,8790,Discount,2023-07-01,true
7172,839,Discount,2024-03-08,true
7173,3312,Discount,2023-12-23,true
7174,4405,Discount,2023-07-24,true
7175,2622,Free Trial,2023-02-02,true
7176,2298,Free Trial,2023-09-08,false
7177,1141,Referral,2024-02-11,true
7178,8103,Bundle,2023-08-09,true
7179,182,Referral,2023-02-01,true
7180,5456,Free Trial,2023-12-30,true
7181,5501,Cashback,2023-08-06,true
7182,9785,Discount,2024-01-05,false
7183,5474,Discount,2023-07-07,true
7184,12,Referral,2024-02-05,false
7185,701,Bundle,2023-11-26,true
7186,7210,Referral,2023-12-01,true
7187,2592,Free Trial,2023-07-29,true
7188,637,Bundle,2023-09-21,false
7189,1552,Referral,2024-02-25,false
7190,312,Bundle,2023-10-17,false
7191,4900,Free Trial,2023-12-24,true
7192,2950,Bundle,2023-01-24,true
7193,4128,Discount,2024-02-15,true
7194,6857,Discount,2023-08-27,true
7195,6870,Cashback,2023-09-21,true
7196,8526,Bundle,2023-05-01,false
7197,7756,Referral,2023-06-23,true
7198,6549,Bundle,2023-10-15,false
7199,1300,Bundle,2023-03-17,true
7200,3711,Free Trial,2023-10-07,false
7201,4439,Free Trial,2023-12-31,true
7202,2323,Bundle,2023-05-15,true
7203,9939,Referral,2023-08-17,true
7204,5853,Bundle,2023-10-28,true
7205,1324,Bundle,2023-01-08,true
7206,7803,Referral,2024-03-24,false
7207,1279,Bundle,2024-02-26,true
7208,1049,Referral,2023-07-18,true
7209,9736,Bundle,2023-02-20,true
7210,2835,Cashback,2023-06-06,false
7211,5544,Bundle,2023-01-30,true
7212,9549,Discount,2023-04-10,true
7213,6491,Bundle,2023-11-21,true
7214,2146,Referral,2023-07-15,true
7215,9662,Free Trial,2023-06-28,true
7216,5982,Referral,2024-02-03,true
7217,7964,Referral,2023-12-16,false
7218,4889,Free Trial,2023-05-03,true
7219,1681,Referral,2023-01-14,true
7220,630,Referral,2023-05-31,true
7221,1847,Free Trial,2023-08-11,true
7222,9062,Discount,2024-02-28,false
7223,5575,Referral,2023-02-04,true
7224,7134,Cashback,2023-10-11,true
7225,1581,Cashback,2023-10-29,false
7226,5952,Bundle,2023-12-05,false
7227,830,Bundle,2024-03-02,true
7228,3149,Discount,2023-09-26,true
7229,3285,Free Trial,2024-01-11,true
7230,2805,Discount,2024-03-17,true
7231,8565,Bundle,2024-03-16,true
7232,9818,Free Trial,2023-04-10,false
7233,2689,Bundle,2023-06-09,true
7234,24,Bundle,2023-09-22,true
7235,8298,Referral,2023-02-01,false
7236,5047,Free Trial,2023-11-08,true
7237,5432,Cashback,2023-10-20,false
7238,8316,Cashback,2023-04-17,true
7239,2072,Free Trial,2024-01-05,false
7240,1557,Free Trial,2024-03-16,true
7241,4999,Referral,2023-04-05,true
7242,9734,Discount,2023-07-06,false
7243,1715,Discount,2024-01-07,true
7244,1550,Bundle,2023-09-13,false
7245,4973,Referral,2023-12-08,true
7246,9614,Free Trial,2023-08-14,false
7247,2836,Referral,2023-01-14,false
7248,4139,Discount,2023-01-06,true
7249,474,Bundle,2023-05-14,true
7250,3903,Cashback,2024-03-21,true
7251,7890,Free Trial,2023-02-06,true
7252,8358,Referral,2023-08-26,false
7253,2221,Discount,2023-12-03,true
7254,6827,Free Trial,2024-03-03,true
7255,1204,Free Trial,2023-10-23,true
7256,9702,Discount,2023-11-07,true
7257,6977,Free Trial,2024-03-17,true
7258,6863,Bundle,2024-01-23,true
7259,4244,Bundle,2024-02-19,true
7260,1841,Referral,2023-10-30,true
7261,3627,Free Trial,2024-01-03,false
7262,1084,Discount,2023-06-17,true
7263,7622,Free Trial,2024-03-01,false
7264,802,Discount,2023-05-13,true
7265,6173,Cashback,2023-10-28,false
7266,243,Free Trial,2023-11-23,true
7267,2014,Cashback,2024-02-26,true
7268,9942,Referral,2023-03-22,true
7269,9624,Referral,2023-09-11,false
7270,3777,Bundle,2023-08-21,true
7271,3930,Cashback,2023-11-14,false
7272,8368,Bundle,2023-12-20,false
7273,7921,Free Trial,2023-01-18,false
7274,3451,Free Trial,2023-02-27,true
7275,5702,Free Trial,2023-05-30,true
7276,1724,Cashback,2024-01-06,true
7277,3508,Free Trial,2023-05-11,true
7278,8746,Referral,2023-12-17,true
7279,7908,Discount,2023-06-10,true
7280,7275,Referral,2023-09-19,false
7281,1883,Discount,2023-01-31,true
7282,2144,Discount,2023-11-14,true
7283,922,Cashback,2023-12-03,false
7284,3485,Discount,2023-05-15,true
7285,5058,Referral,2023-06-15,true
7286,4302,Free Trial,2023-07-19,true
7287,8160,Bundle,2023-08-07,true
7288,7479,Free Trial,2023-05-28,true
7289,7976,Referral,2024-03-01,true
7290,1821,Bundle,2023-01-15,false
7291,1461,Discount,2023-12-25,true
7292,5874,Free Trial,2024-02-19,true
7293,9281,Discount,2023-09-19,false
7294,1436,Discount,2023-04-05,true
7295,1828,Referral,2023-01-28,true
7296,7795,Referral,2024-03-12,true
7297,8994,Referral,2023-10-21,false
7298,2399,Cashback,2023-05-07,true
7299,4433,Referral,2023-12-11,true
7300,5706,Bundle,2024-03-29,true
7301,3245,Discount,2023-08-03,true
7302,4616,Cashback,2023-07-04,true
7303,4801,Free Trial,2023-03-06,true
7304,4054,Bundle,2023-03-25,true
7305,4324,Cashback,2023-11-17,true
7306,7450,Discount,2023-08-05,false
7307,4048,Bundle,2023-05-22,true
7308,9502,Free Trial,2024-01-24,false
7309,5206,Free Trial,2024-01-28,true
7310,3656,Discount,2023-05-11,true
7311,9999,Bundle,2023-04-09,true
7312,6074,Bundle,2023-10-04,true
7313,4580,Cashback,2024-01-22,false
7314,946,Cashback,2024-01-11,true
7315,5970,Referral,2023-02-10,true
7316,8150,Free Trial,2023-03-19,false
7317,7948,Discount,2023-01-28,false
7318,7924,Free Trial,2023-03-27,true
7319,3746,Referral,2023-10-11,true
7320,6729,Free Trial,2023-10-08,true
7321,1588,Cashback,2023-09-25,true
7322,1614,Discount,2023-01-02,false
7323,7761,Cashback,2023-08-16,false
7324,9075,Discount,2023-01-29,true
7325,3871,Free Trial,2023-01-18,true
7326,4406,Free Trial,2023-12-23,true
7327,3327,Free Trial,2023-01-17,false
7328,6160,Bundle,2024-03-29,false
7329,4038,Free Trial,2023-11-11,true
7330,3922,Bundle,2023-11-29,true
7331,3326,Cashback,2023-04-11,true
7332,2520,Free Trial,2024-02-06,true
7333,9787,Cashback,2024-01-09,true
7334,8831,Free Trial,2023-09-01,false
7335,5358,Referral,2023-10-24,true
7336,541,Referral,2023-05-23,true
7337,8745,Discount,2023-06-09,true
7338,2179,Free Trial,2023-11-08,false
7339,331,Cashback,2023-09-29,true
7340,5451,Referral,2023-04-30,true
7341,4013,Discount,2023-07-12,true
7342,4459,Free Trial,2023-03-26,true
7343,3482,Bundle,2023-07-03,true
7344,9150,Cashback,2023-06-02,true
7345,8927,Discount,2023-10-24,true
7346,1419,Free Trial,2023-07-12,true
7347,8832,Free Trial,2023-11-15,true
7348,4959,Discount,2024-02-28,true
7349,1890,Referral,2023-03-26,true
7350,1330,Referral,2023-07-14,false
7351,9366,Cashback,2023-04-08,true
7352,6633,Free Trial,2023-09-27,true
7353,2407,Free Trial,2023-09-17,false
7354,5198,Free Trial,2023-01-30,false
7355,7903,Bundle,2023-02-28,true
7356,783,Free Trial,2023-04-09,true
7357,4497,Bundle,2024-01-28,true
7358,1321,Bundle,2023-12-13,false
7359,8290,Cashback,2023-01-19,true
7360,820,Free Trial,2023-11-24,false
7361,9304,Cashback,2023-07-04,true
7362,2637,Free Trial,2024-02-09,true
7363,6656,Bundle,2023-06-03,false
7364,7164,Cashback,2024-01-01,true
7365,9988,Cashback,2023-09-15,false
7366,7711,Bundle,2023-09-03,false
7367,594,Discount,2023-09-28,true
7368,4936,Discount,2024-01-30,false
7369,5737,Discount,2023-07-14,true
7370,4970,Cashback,2023-07-01,true
7371,7619,Referral,2023-06-12,true
7372,3338,Discount,2023-12-11,true
7373,4975,Discount,2023-03-02,true
7374,1842,Cashback,2023-09-23,false
7375,4379,Cashback,2023-09-12,true
7376,429,Cashback,2023-12-05,true
7377,3044,Discount,2023-07-04,true
7378,1663,Bundle,2023-05-30,true
7379,7847,Referral,2023-09-20,false
7380,6703,Discount,2023-03-14,false
