viewer_id,login_date,device_type,session_score,login_channel
4598,2023-05-09,Mobile,100,Email
6238,2023-10-20,Mobile,41,Google
2484,2023-09-04,Tablet,100,Mobile OTP
1562,2023-10-21,Web,8,Google
7237,2023-06-29,Gaming Console,100,Google
364,2024-03-15,Tablet,50,Google
8549,2024-02-16,Tablet,63,Google
5017,2023-07-12,Tablet,11,Google
3327,2023-02-11,Web,84,Google
7936,2023-12-04,Mobile,65,Mobile OTP
9849,2023-03-04,Gaming Console,28,Facebook
2503,2023-10-10,Tablet,39,Apple
7708,2023-01-06,Mobile,90,Email
4581,2023-04-24,Tablet,96,Email
3973,2023-10-25,Smart TV,27,Google
5048,2023-03-11,Gaming Console,6,Facebook
2729,2024-01-05,Web,24,Apple
8328,2023-12-18,Web,32,Mobile OTP
3578,2023-09-06,Web,64,Apple
5597,2023-12-29,Tablet,87,Facebook
643,2023-09-15,Smart TV,0,Facebook
1859,2023-09-03,Mobile,57,Facebook
3565,2023-07-08,Web,42,Google
8313,2023-05-19,Web,48,Email
8272,2024-01-09,Gaming Console,25,Google
3019,2023-02-21,Tablet,65,Facebook
1674,2023-11-24,Web,94,Email
56,2023-01-06,Mobile,63,Facebook
3283,2023-03-08,Smart TV,98,Apple
3079,2023-01-21,Smart TV,12,Google
4308,2024-03-17,Web,80,Facebook
689,2024-01-05,Mobile,77,Facebook
1371,2023-09-26,Tablet,73,Mobile OTP
6062,2024-01-09,Tablet,19,Apple
5504,2023-04-11,Gaming Console,44,Email
8168,2024-03-21,Web,71,Apple
1300,2023-09-06,Mobile,17,Email
8103,2023-02-18,Tablet,33,Mobile OTP
1590,2023-06-02,Mobile,94,Email
4153,2024-03-24,Web,95,Google
3002,2023-09-29,Web,82,Mobile OTP
8497,2023-06-06,Smart TV,83,Email
766,2023-05-09,Mobile,14,Facebook
2619,2023-11-14,Mobile,82,Email
5045,2023-08-07,Mobile,68,Google
6578,2023-02-19,Web,73,Email
1894,2023-07-28,Web,31,Mobile OTP
9964,2023-07-16,Web,29,Google
180,2024-03-07,Web,32,Google
268,2024-02-21,Gaming Console,99,Facebook
586,2023-03-16,Mobile,82,Apple
3701,2023-09-01,Mobile,41,Facebook
8837,2023-08-11,Smart TV,16,Mobile OTP
7636,2024-02-21,Mobile,58,Mobile OTP
6274,2024-01-09,Mobile,65,Email
9565,2024-01-09,Smart TV,17,Facebook
1209,2023-03-30,Gaming Console,99,Google
5306,2024-02-07,Tablet,11,Mobile OTP
6650,2023-01-30,Tablet,33,Google
2436,2023-12-20,Gaming Console,8,Email
2585,2023-04-12,Web,91,Email
751,2023-04-05,Tablet,65,Facebook
3265,2023-05-02,Tablet,32,Facebook
319,2023-10-29,Tablet,26,Mobile OTP
936,2024-02-21,Gaming Console,100,Email
8391,2023-07-10,Web,7,Apple
3002,2023-11-05,Gaming Console,24,Google
6508,2023-08-21,Tablet,84,Apple
5301,2023-05-22,Mobile,60,Email
9801,2023-10-15,Smart TV,24,Email
4777,2023-09-09,Smart TV,60,Facebook
8060,2024-03-30,Web,5,Mobile OTP
465,2023-02-06,Gaming Console,84,Facebook
3678,2023-07-23,Mobile,34,Email
3914,2023-01-12,Tablet,62,Google
1148,2023-10-01,Mobile,92,Facebook
9467,2024-02-15,Smart TV,55,Apple
3824,2023-05-04,Web,63,Google
9523,2024-02-28,Web,12,Apple
1308,2023-08-05,Web,76,Google
9742,2024-02-10,Smart TV,75,Mobile OTP
9969,2023-11-23,Gaming Console,86,Facebook
4633,2024-03-07,Gaming Console,75,Apple
2437,2024-01-09,Gaming Console,43,Mobile OTP
93,2023-04-10,Mobile,66,Apple
2177,2023-05-02,Web,57,Mobile OTP
6289,2023-03-21,Mobile,67,Email
1267,2023-03-03,Smart TV,70,Email
7466,2023-04-21,Smart TV,86,Apple
2724,2023-08-24,Gaming Console,52,Google
6107,2023-12-05,Mobile,2,Email
1358,2023-07-17,Web,13,Mobile OTP
300,2023-11-29,Mobile,97,Facebook
8007,2023-11-13,Tablet,11,Mobile OTP
7908,2024-01-30,Gaming Console,62,Facebook
4899,2023-06-10,Web,71,Mobile OTP
3657,2023-03-26,Mobile,75,Facebook
3001,2023-10-24,Smart TV,56,Facebook
4897,2023-01-05,Web,86,Google
7165,2023-05-24,Smart TV,85,Mobile OTP
7128,2023-04-05,Web,70,Mobile OTP
1581,2023-11-07,Gaming Console,66,Google
2056,2023-08-18,Mobile,6,Email
6656,2023-05-06,Mobile,60,Mobile OTP
8537,2023-11-11,Smart TV,15,Google
3393,2023-03-05,Web,31,Apple
7304,2023-08-09,Web,39,Email
8935,2023-10-19,Tablet,18,Google
2470,2023-07-09,Mobile,26,Google
4826,2023-05-19,Gaming Console,29,Mobile OTP
8872,2024-03-28,Gaming Console,0,Email
5209,2023-11-22,Gaming Console,37,Apple
7499,2023-07-30,Tablet,93,Google
9198,2023-11-25,Smart TV,33,Mobile OTP
4900,2023-12-19,Gaming Console,24,Google
3200,2024-02-22,Mobile,50,Mobile OTP
3794,2023-07-01,Gaming Console,56,Google
5278,2023-01-23,Mobile,5,Mobile OTP
4765,2023-12-19,Gaming Console,64,Google
3557,2023-04-28,Tablet,87,Apple
236,2024-02-28,Tablet,67,Email
8641,2024-03-24,Smart TV,25,Apple
9321,2023-04-12,Mobile,49,Apple
5686,2023-04-03,Mobile,78,Mobile OTP
2942,2023-11-07,Mobile,35,Google
2732,2023-04-20,Mobile,87,Apple
4517,2023-01-28,Gaming Console,69,Email
161,2023-10-04,Mobile,78,Facebook
5954,2023-11-10,Smart TV,89,Apple
803,2023-03-23,Web,95,Facebook
134,2023-11-11,Web,86,Mobile OTP
8338,2024-01-29,Smart TV,15,Facebook
8186,2024-03-18,Mobile,59,Email
7373,2023-11-24,Web,34,Mobile OTP
1082,2023-03-23,Gaming Console,20,Facebook
7131,2023-08-04,Web,39,Email
3339,2023-05-15,Mobile,79,Apple
3906,2023-08-30,Gaming Console,46,Email
1851,2023-08-04,Smart TV,69,Apple
298,2023-12-25,Tablet,35,Email
5031,2023-06-18,Gaming Console,99,Google
9626,2023-03-04,Mobile,18,Apple
3959,2023-09-28,Web,87,Apple
1564,2023-06-02,Web,52,Facebook
6012,2023-09-29,Mobile,27,Facebook
1750,2023-11-04,Smart TV,37,Mobile OTP
2901,2023-11-10,Gaming Console,34,Apple
3435,2023-02-06,Mobile,56,Email
9574,2023-12-05,Tablet,88,Email
7559,2023-05-10,Tablet,38,Email
9810,2023-10-06,Web,47,Apple
5099,2023-12-16,Smart TV,30,Apple
3768,2023-07-30,Tablet,25,Mobile OTP
3335,2023-03-30,Smart TV,51,Email
7620,2023-09-06,Gaming Console,56,Mobile OTP
8598,2023-04-06,Tablet,69,Mobile OTP
6533,2023-04-25,Smart TV,88,Facebook
4166,2023-10-25,Mobile,28,Facebook
2732,2023-01-03,Tablet,90,Facebook
219,2023-01-06,Smart TV,79,Apple
3272,2023-09-25,Web,69,Google
6325,2023-06-08,Mobile,16,Facebook
4020,2023-11-03,Tablet,90,Facebook
8794,2023-10-16,Tablet,55,Apple
75,2023-05-02,Smart TV,15,Facebook
3690,2023-12-28,Mobile,45,Facebook
4187,2023-05-26,Web,25,Apple
6643,2023-11-20,Mobile,84,Google
7946,2024-01-05,Gaming Console,88,Mobile OTP
951,2023-01-12,Tablet,14,Google
9385,2023-04-09,Smart TV,21,Apple
8652,2023-06-19,Mobile,69,Facebook
1672,2024-01-27,Tablet,76,Email
9769,2024-01-11,Smart TV,61,Email
1970,2023-05-17,Web,58,Facebook
6,2023-11-05,Mobile,93,Google
4731,2023-04-23,Mobile,63,Google
6720,2023-09-14,Mobile,54,Apple
6647,2023-10-05,Gaming Console,5,Google
7073,2023-03-06,Tablet,45,Mobile OTP
9820,2024-03-08,Web,46,Email
467,2023-12-30,Web,1,Mobile OTP
5428,2023-07-15,Smart TV,80,Email
1549,2023-05-01,Mobile,89,Google
8636,2024-02-02,Gaming Console,77,Google
3850,2023-04-25,Smart TV,60,Email
8517,2024-03-23,Smart TV,26,Apple
7046,2023-07-28,Mobile,98,Mobile OTP
6500,2023-10-18,Web,39,Google
8689,2023-01-04,Smart TV,29,Email
8907,2023-09-05,Mobile,19,Apple
8850,2023-02-07,Gaming Console,89,Mobile OTP
3825,2023-03-11,Web,19,Email
4357,2023-01-18,Gaming Console,31,Google
6018,2023-10-29,Tablet,37,Google
1467,2024-02-04,Mobile,60,Email
6809,2023-11-04,Web,12,Facebook
7174,2024-01-09,Gaming Console,39,Email
6463,2023-11-23,Tablet,51,Facebook
8645,2024-02-18,Mobile,67,Email
5016,2023-09-04,Smart TV,74,Facebook
9020,2023-08-06,Mobile,16,Mobile OTP
2991,2023-08-13,Web,26,Email
3018,2023-05-08,Mobile,8,Google
355,2024-03-20,Web,37,Email
6517,2023-11-25,Web,20,Mobile OTP
7336,2024-03-23,Web,19,Email
8244,2023-04-09,Mobile,58,Mobile OTP
9698,2024-02-24,Tablet,99,Facebook
9601,2024-02-22,Smart TV,80,Mobile OTP
6900,2024-01-12,Gaming Console,51,Facebook
8307,2023-03-08,Web,64,Email
1517,2023-08-21,Smart TV,44,Email
2700,2023-02-25,Mobile,61,Apple
4650,2023-01-04,Tablet,65,Email
421,2024-02-20,Tablet,3,Email
2623,2023-07-13,Gaming Console,54,Mobile OTP
638,2023-12-25,Tablet,12,Email
8000,2023-03-21,Gaming Console,10,Mobile OTP
8873,2024-01-20,Web,58,Mobile OTP
3596,2023-05-26,Smart TV,71,Email
208,2023-03-27,Mobile,38,Email
194,2023-05-25,Tablet,65,Apple
2693,2024-01-01,Gaming Console,60,Facebook
7425,2023-02-24,Gaming Console,74,Facebook
1385,2023-02-02,Tablet,99,Google
6905,2023-04-03,Web,78,Google
7983,2023-02-16,Web,96,Mobile OTP
6000,2023-09-28,Smart TV,60,Facebook
4062,2023-10-27,Mobile,10,Google
9685,2023-03-22,Web,10,Email
129,2023-07-11,Tablet,77,Email
6553,2024-01-13,Mobile,23,Email
1658,2024-02-01,Web,55,Apple
9952,2023-01-11,Web,79,Apple
8111,2023-06-07,Mobile,13,Mobile OTP
2779,2023-12-08,Web,0,Facebook
2909,2023-01-23,Tablet,77,Mobile OTP
8060,2023-10-12,Smart TV,91,Email
5364,2023-08-06,Mobile,1,Facebook
6691,2023-10-07,Gaming Console,73,Email
8497,2023-05-08,Smart TV,74,Google
8321,2024-01-07,Gaming Console,43,Google
333,2024-02-29,Smart TV,47,Facebook
4694,2023-06-29,Mobile,96,Mobile OTP
5121,2023-04-04,Gaming Console,23,Mobile OTP
7744,2023-06-25,Smart TV,68,Mobile OTP
5351,2023-12-14,Tablet,6,Google
2010,2024-02-12,Mobile,54,Email
957,2023-10-30,Gaming Console,11,Google
8945,2023-08-23,Gaming Console,80,Google
3526,2023-07-05,Tablet,47,Apple
2057,2024-01-29,Web,72,Facebook
428,2023-07-16,Tablet,34,Facebook
6708,2023-05-12,Smart TV,4,Apple
9263,2023-08-21,Mobile,17,Email
9956,2023-04-02,Tablet,100,Facebook
2188,2023-09-05,Mobile,92,Mobile OTP
5779,2023-09-16,Mobile,24,Google
8596,2023-08-05,Tablet,97,Email
4607,2023-04-14,Mobile,7,Google
4350,2024-02-02,Smart TV,58,Apple
5109,2023-12-31,Mobile,36,Mobile OTP
3960,2024-01-01,Web,50,Facebook
993,2023-07-02,Smart TV,1,Email
1754,2023-02-19,Mobile,3,Apple
7055,2024-02-17,Gaming Console,14,Facebook
8790,2023-12-19,Gaming Console,88,Facebook
2361,2023-12-20,Gaming Console,31,Mobile OTP
2027,2023-07-16,Smart TV,23,Apple
4503,2023-03-09,Tablet,39,Apple
2353,2023-06-02,Tablet,91,Google
1215,2023-11-23,Gaming Console,94,Mobile OTP
9550,2024-03-20,Mobile,74,Mobile OTP
637,2023-10-22,Smart TV,49,Google
2451,2023-07-19,Tablet,49,Facebook
1264,2023-03-13,Mobile,68,Email
2310,2023-01-17,Gaming Console,53,Apple
619,2023-10-27,Gaming Console,95,Google
5178,2023-01-05,Tablet,16,Facebook
9823,2023-07-24,Smart TV,6,Mobile OTP
6667,2023-08-09,Web,7,Mobile OTP
1268,2023-09-05,Mobile,48,Email
685,2024-01-28,Gaming Console,88,Email
374,2023-10-27,Tablet,72,Email
8065,2023-04-24,Tablet,93,Facebook
7566,2023-12-26,Mobile,64,Email
4282,2024-02-05,Smart TV,99,Google
2758,2023-05-09,Tablet,92,Email
3639,2023-09-06,Gaming Console,2,Email
1844,2023-11-14,Gaming Console,30,Apple
9136,2023-12-10,Web,22,Google
7952,2023-01-04,Mobile,80,Facebook
3740,2023-01-02,Smart TV,41,Google
8605,2023-06-02,Web,89,Facebook
9634,2023-04-13,Smart TV,80,Facebook
1146,2023-11-12,Tablet,86,Facebook
765,2023-08-08,Gaming Console,19,Email
9012,2023-06-30,Tablet,50,Apple
477,2024-01-29,Tablet,4,Apple
1562,2023-05-05,Smart TV,75,Apple
417,2023-06-28,Gaming Console,2,Apple
68,2023-04-21,Web,70,Email
6349,2023-03-07,Mobile,28,Mobile OTP
3491,2023-05-12,Mobile,85,Mobile OTP
7034,2023-05-19,Smart TV,43,Google
6788,2023-09-26,Mobile,77,Mobile OTP
8253,2023-10-03,Tablet,42,Email
372,2023-08-02,Web,43,Mobile OTP
2823,2023-06-02,Mobile,4,Mobile OTP
6639,2023-12-24,Tablet,21,Apple
4330,2023-11-26,Web,60,Mobile OTP
7214,2023-03-08,Tablet,42,Google
1737,2023-04-17,Web,83,Facebook
1748,2023-11-11,Smart TV,40,Google
7242,2023-12-26,Smart TV,98,Apple
6671,2023-12-18,Smart TV,64,Mobile OTP
8397,2023-02-07,Tablet,67,Apple
1897,2023-05-22,Web,10,Google
9743,2023-09-18,Tablet,77,Apple
7796,2023-07-09,Web,41,Google
4456,2023-08-04,Gaming Console,34,Mobile OTP
7071,2024-02-25,Tablet,2,Facebook
1163,2023-09-19,Mobile,57,Mobile OTP
9627,2023-09-01,Tablet,48,Email
1853,2023-12-26,Gaming Console,62,Mobile OTP
2451,2023-03-02,Gaming Console,67,Facebook
845,2023-08-27,Smart TV,31,Mobile OTP
900,2023-11-04,Web,76,Apple
5159,2023-07-04,Web,16,Google
4882,2024-01-01,Tablet,35,Mobile OTP
8192,2023-09-22,Web,58,Email
4829,2023-07-23,Tablet,57,Apple
8457,2023-09-11,Mobile,19,Facebook
7500,2023-02-06,Web,7,Facebook
542,2023-02-28,Mobile,39,Apple
467,2023-05-03,Smart TV,100,Email
6488,2023-02-06,Gaming Console,100,Apple
3439,2023-05-04,Tablet,47,Google
2465,2023-12-10,Smart TV,64,Email
888,2023-05-03,Tablet,64,Email
7757,2024-02-13,Web,4,Mobile OTP
9586,2023-02-04,Mobile,43,Google
2694,2024-01-20,Mobile,70,Mobile OTP
6042,2023-12-15,Web,34,Apple
122,2023-10-26,Tablet,13,Email
7504,2023-04-20,Web,29,Apple
2497,2023-02-08,Smart TV,88,Apple
268,2023-06-07,Smart TV,44,Mobile OTP
1017,2023-05-02,Gaming Console,5,Apple
7337,2024-03-19,Web,33,Apple
900,2024-02-17,Mobile,82,Apple
7847,2024-01-05,Gaming Console,3,Facebook
8115,2024-01-29,Tablet,18,Email
9474,2023-05-24,Gaming Console,92,Facebook
5963,2024-02-22,Tablet,73,Facebook
6322,2023-03-05,Gaming Console,46,Apple
2485,2024-01-19,Smart TV,65,Facebook
3571,2024-02-06,Tablet,70,Email
6220,2023-02-11,Tablet,79,Google
5519,2024-01-01,Mobile,25,Mobile OTP
8148,2024-03-07,Smart TV,98,Email
461,2023-08-08,Mobile,81,Google
5629,2023-12-16,Web,78,Email
7649,2023-08-01,Gaming Console,57,Email
4399,2023-09-17,Smart TV,46,Facebook
3652,2023-12-15,Tablet,82,Facebook
9648,2023-03-10,Web,73,Email
7233,2023-12-22,Smart TV,37,Apple
1072,2023-08-20,Mobile,91,Email
7846,2023-08-30,Mobile,94,Google
2493,2023-11-26,Web,87,Facebook
6223,2024-03-11,Tablet,16,Google
6002,2024-01-18,Smart TV,71,Apple
8779,2023-11-14,Smart TV,76,Facebook
1316,2023-12-28,Tablet,39,Google
8564,2023-10-14,Gaming Console,25,Email
5198,2023-04-29,Mobile,51,Apple
9407,2023-03-11,Web,100,Facebook
8204,2023-12-04,Web,44,Apple
3094,2024-02-10,Mobile,82,Apple
4358,2023-10-15,Smart TV,24,Facebook
7894,2023-09-28,Gaming Console,62,Google
7766,2023-07-17,Tablet,33,Apple
3264,2023-08-18,Web,97,Facebook
3835,2024-01-23,Web,47,Apple
8451,2023-12-27,Web,82,Apple
7728,2023-01-22,Mobile,58,Google
9573,2023-09-05,Smart TV,28,Mobile OTP
7211,2024-02-09,Mobile,82,Facebook
2145,2023-11-05,Web,82,Email
9051,2023-06-16,Tablet,32,Email
8990,2023-08-08,Web,56,Mobile OTP
3825,2023-08-17,Web,17,Facebook
8616,2024-03-14,Mobile,17,Apple
8630,2023-02-01,Web,75,Email
4458,2024-02-01,Tablet,43,Facebook
4885,2023-03-10,Gaming Console,42,Apple
1678,2023-08-29,Mobile,72,Mobile OTP
8705,2023-12-29,Gaming Console,75,Apple
8112,2023-12-02,Smart TV,55,Email
3854,2023-08-08,Mobile,91,Email
408,2023-07-07,Mobile,24,Mobile OTP
501,2023-11-16,Gaming Console,29,Mobile OTP
7784,2023-09-13,Web,69,Facebook
9750,2023-11-12,Gaming Console,0,Mobile OTP
1961,2024-02-29,Mobile,51,Google
7972,2023-04-12,Tablet,29,Apple
1870,2024-03-20,Web,48,Email
6207,2023-10-11,Gaming Console,51,Mobile OTP
3969,2023-11-24,Smart TV,74,Mobile OTP
5980,2023-02-04,Smart TV,89,Mobile OTP
2407,2023-10-19,Tablet,38,Mobile OTP
2512,2023-12-28,Gaming Console,34,Email
8570,2023-08-05,Web,20,Email
6772,2023-11-06,Mobile,58,Google
8001,2023-10-14,Mobile,92,Email
458,2024-02-19,Smart TV,54,Apple
1315,2023-05-11,Smart TV,3,Mobile OTP
635,2023-12-29,Web,70,Mobile OTP
6376,2023-10-14,Tablet,14,Apple
7098,2023-10-15,Tablet,93,Google
9297,2023-07-09,Web,76,Apple
4564,2023-05-14,Gaming Console,10,Google
726,2023-05-07,Web,34,Facebook
859,2023-07-06,Tablet,23,Apple
9039,2024-03-04,Smart TV,29,Email
799,2023-10-05,Mobile,65,Mobile OTP
2082,2024-03-11,Gaming Console,37,Mobile OTP
7161,2023-08-24,Smart TV,77,Mobile OTP
1850,2023-04-22,Smart TV,43,Google
4543,2024-02-18,Tablet,18,Apple
4306,2023-08-29,Web,40,Google
2517,2023-09-28,Tablet,72,Google
7344,2023-02-12,Smart TV,40,Facebook
1587,2024-03-04,Web,97,Apple
8879,2023-06-23,Smart TV,14,Google
3776,2023-03-20,Smart TV,50,Email
7933,2023-01-09,Web,10,Google
2287,2023-07-30,Tablet,87,Mobile OTP
8383,2023-01-29,Tablet,5,Facebook
429,2023-04-19,Gaming Console,86,Apple
8155,2023-05-02,Gaming Console,63,Google
3310,2024-01-06,Gaming Console,36,Mobile OTP
3291,2023-10-23,Gaming Console,9,Facebook
3710,2023-03-02,Web,34,Mobile OTP
1847,2023-10-04,Web,25,Google
2922,2024-01-27,Tablet,24,Email
3004,2023-09-14,Mobile,43,Email
7294,2023-07-18,Smart TV,85,Mobile OTP
6398,2023-12-17,Gaming Console,86,Email
8264,2023-11-29,Smart TV,19,Facebook
6854,2024-03-10,Web,13,Google
7059,2023-05-06,Tablet,61,Facebook
3211,2023-06-29,Smart TV,29,Google
8863,2024-02-21,Mobile,71,Mobile OTP
8751,2023-06-10,Gaming Console,68,Mobile OTP
6326,2023-07-15,Gaming Console,50,Email
9126,2023-04-12,Gaming Console,1,Email
9171,2023-08-28,Gaming Console,80,Email
8066,2023-01-23,Gaming Console,37,Email
6448,2023-06-06,Gaming Console,98,Mobile OTP
4330,2023-03-31,Gaming Console,65,Email
6008,2023-05-07,Mobile,13,Apple
9445,2023-01-03,Gaming Console,57,Google
2086,2023-04-29,Tablet,44,Email
9653,2023-08-15,Smart TV,95,Email
8473,2023-07-03,Tablet,87,Mobile OTP
107,2023-02-18,Tablet,97,Facebook
1769,2024-02-17,Gaming Console,36,Mobile OTP
3545,2023-11-30,Gaming Console,4,Apple
6813,2023-08-07,Gaming Console,28,Facebook
4567,2023-01-03,Mobile,17,Email
4211,2024-02-24,Web,40,Google
8936,2023-09-05,Smart TV,7,Google
9800,2023-05-24,Tablet,64,Google
62,2023-05-09,Tablet,31,Facebook
2220,2023-07-13,Smart TV,8,Google
1190,2023-10-15,Tablet,100,Email
7229,2023-10-24,Gaming Console,81,Apple
2736,2024-03-11,Tablet,52,Google
3830,2023-01-16,Web,73,Email
5087,2024-03-01,Smart TV,74,Email
4105,2023-10-04,Gaming Console,73,Mobile OTP
5885,2024-02-08,Web,36,Apple
6461,2023-03-27,Mobile,13,Google
1833,2023-04-11,Gaming Console,80,Apple
5826,2023-06-29,Web,39,Email
7600,2023-09-29,Web,11,Email
131,2023-02-10,Tablet,9,Mobile OTP
8020,2023-05-13,Mobile,85,Facebook
7543,2024-02-04,Web,35,Mobile OTP
3571,2023-08-09,Smart TV,20,Email
5860,2023-02-23,Mobile,44,Google
9215,2024-01-29,Gaming Console,33,Mobile OTP
8308,2023-06-17,Web,84,Email
3139,2023-07-26,Web,6,Facebook
1689,2023-06-08,Smart TV,53,Mobile OTP
7123,2024-03-27,Tablet,66,Apple
5704,2023-10-06,Mobile,24,Email
437,2023-02-17,Web,21,Email
2672,2023-02-26,Gaming Console,38,Mobile OTP
1657,2023-06-03,Smart TV,87,Email
9698,2023-11-07,Gaming Console,86,Facebook
6845,2023-04-12,Web,48,Mobile OTP
5577,2023-06-13,Tablet,36,Apple
7518,2023-08-25,Gaming Console,46,Google
4146,2024-01-22,Mobile,81,Apple
576,2023-02-06,Gaming Console,12,Mobile OTP
9529,2024-01-16,Smart TV,57,Facebook
993,2023-11-02,Mobile,70,Email
1983,2023-01-10,Gaming Console,77,Google
3454,2023-07-28,Mobile,21,Google
9618,2023-02-26,Web,13,Email
662,2023-11-11,Web,78,Mobile OTP
5322,2023-08-03,Mobile,93,Google
9526,2023-07-14,Web,11,Facebook
2672,2024-03-25,Smart TV,1,Facebook
9805,2023-03-04,Web,69,Email
387,2024-02-09,Tablet,69,Facebook
9492,2023-03-07,Web,98,Email
1776,2023-05-18,Mobile,52,Google
2435,2023-02-02,Web,10,Mobile OTP
9987,2024-02-11,Gaming Console,46,Facebook
3928,2023-10-26,Smart TV,98,Email
5006,2024-02-12,Tablet,30,Email
1066,2024-02-08,Gaming Console,44,Mobile OTP
5940,2024-03-01,Mobile,39,Apple
5911,2023-12-09,Smart TV,0,Apple
5370,2023-02-16,Web,81,Mobile OTP
5959,2024-03-19,Web,10,Facebook
1993,2023-11-18,Web,3,Google
3735,2023-10-24,Gaming Console,67,Apple
9135,2023-04-04,Web,38,Email
3937,2023-06-11,Smart TV,26,Google
4981,2023-05-14,Web,15,Google
8840,2024-01-30,Mobile,37,Apple
42,2023-07-17,Smart TV,27,Google
1070,2023-05-01,Tablet,54,Google
9921,2023-02-12,Gaming Console,0,Facebook
3697,2023-11-17,Gaming Console,64,Apple
1468,2023-04-08,Web,55,Facebook
8609,2024-01-09,Gaming Console,67,Email
4984,2023-02-11,Web,55,Facebook
7379,2024-01-13,Mobile,5,Mobile OTP
6275,2024-03-04,Tablet,86,Apple
4710,2023-03-03,Tablet,70,Apple
2149,2023-10-04,Web,25,Email
1134,2023-02-01,Gaming Console,19,Email
4233,2023-06-17,Gaming Console,14,Mobile OTP
6113,2023-06-21,Web,31,Google
2790,2023-02-19,Tablet,5,Email
6357,2023-03-12,Tablet,37,Apple
1860,2023-05-05,Smart TV,49,Google
5556,2023-06-26,Tablet,79,Facebook
8566,2023-03-01,Mobile,97,Mobile OTP
9322,2023-01-20,Web,18,Google
688,2023-01-28,Gaming Console,3,Apple
1927,2023-05-03,Web,73,Email
9381,2023-10-20,Gaming Console,80,Mobile OTP
1731,2023-07-07,Tablet,29,Google
1070,2023-08-19,Tablet,92,Mobile OTP
1146,2024-02-25,Smart TV,77,Facebook
9333,2023-08-26,Web,81,Apple
305,2023-09-11,Mobile,2,Apple
2505,2024-03-01,Tablet,43,Google
7310,2023-02-07,Tablet,94,Email
6979,2024-03-20,Gaming Console,48,Google
2306,2023-03-14,Tablet,72,Facebook
8684,2023-04-03,Mobile,72,Mobile OTP
8076,2023-11-28,Mobile,17,Mobile OTP
2568,2023-04-24,Web,93,Google
6835,2023-05-11,Gaming Console,2,Mobile OTP
6113,2023-02-14,Web,52,Google
9359,2023-01-14,Tablet,42,Facebook
3352,2023-06-11,Smart TV,68,Google
9193,2023-01-10,Tablet,49,Email
9660,2023-08-15,Tablet,15,Facebook
1971,2023-03-19,Tablet,58,Facebook
1641,2023-02-25,Web,77,Google
5662,2023-11-18,Gaming Console,64,Email
5700,2024-01-03,Mobile,27,Apple
2779,2024-03-10,Gaming Console,17,Apple
5616,2023-02-07,Gaming Console,21,Google
6122,2023-08-19,Smart TV,40,Mobile OTP
5837,2023-12-22,Web,75,Google
7681,2023-09-07,Gaming Console,29,Apple
7238,2023-06-28,Mobile,53,Mobile OTP
588,2023-11-23,Gaming Console,61,Mobile OTP
8837,2023-12-13,Web,10,Apple
946,2023-11-07,Tablet,46,Email
1046,2023-10-13,Smart TV,93,Mobile OTP
2001,2023-04-05,Gaming Console,47,Mobile OTP
8821,2023-08-31,Mobile,45,Google
181,2024-03-03,Mobile,3,Mobile OTP
1859,2023-08-30,Mobile,84,Facebook
9001,2024-03-26,Tablet,31,Facebook
8625,2023-05-10,Tablet,64,Apple
2366,2024-02-16,Mobile,89,Email
5656,2023-06-26,Mobile,37,Mobile OTP
5574,2023-03-01,Mobile,6,Apple
3252,2024-02-29,Mobile,19,Facebook
9365,2024-02-22,Gaming Console,100,Facebook
5227,2023-08-15,Mobile,9,Mobile OTP
7020,2023-09-29,Smart TV,59,Email
6452,2023-06-29,Gaming Console,98,Email
8010,2023-07-24,Mobile,31,Apple
1669,2023-01-27,Mobile,83,Facebook
625,2023-10-16,Mobile,57,Facebook
5093,2023-06-21,Mobile,72,Google
6564,2023-03-31,Mobile,70,Apple
9133,2023-04-23,Mobile,16,Google
2617,2023-10-04,Tablet,72,Facebook
1773,2023-04-06,Web,33,Mobile OTP
541,2023-09-25,Smart TV,93,Email
6982,2024-03-15,Tablet,99,Facebook
2556,2024-02-15,Web,100,Facebook
2715,2023-12-10,Web,49,Email
315,2023-01-06,Web,9,Facebook
6328,2023-10-06,Gaming Console,44,Mobile OTP
7427,2023-06-25,Mobile,73,Google
3943,2024-02-14,Gaming Console,8,Mobile OTP
9705,2023-02-02,Tablet,4,Mobile OTP
6207,2023-12-10,Smart TV,66,Google
138,2023-10-08,Gaming Console,20,Facebook
4553,2023-10-23,Gaming Console,100,Google
2820,2023-11-11,Smart TV,36,Mobile OTP
8111,2023-02-24,Gaming Console,89,Email
9107,2024-02-09,Mobile,34,Apple
7807,2023-02-01,Gaming Console,95,Apple
6630,2024-03-19,Mobile,95,Email
2059,2023-10-25,Web,80,Mobile OTP
3087,2023-06-09,Smart TV,23,Mobile OTP
5223,2023-01-04,Smart TV,24,Apple
8223,2024-01-04,Tablet,14,Apple
1336,2023-07-05,Mobile,85,Mobile OTP
7167,2023-03-18,Mobile,65,Facebook
5381,2023-10-11,Mobile,63,Apple
2892,2023-08-12,Tablet,67,Apple
4046,2024-01-27,Mobile,71,Facebook
2094,2024-02-03,Smart TV,75,Facebook
6912,2023-08-04,Web,3,Google
3496,2023-09-03,Mobile,83,Facebook
5864,2023-05-31,Tablet,80,Apple
7337,2023-04-24,Smart TV,52,Email
6404,2023-12-08,Smart TV,100,Apple
