session_id,viewer_id,session_start,session_end,session_duration,is_successful
18833,2687,2024-03-03 04:49:10,2024-03-03 00:30:10,71,true
18834,6781,2023-06-29 04:17:38,2023-06-28 23:15:38,28,true
18835,1525,2024-03-25 12:36:49,2024-03-25 07:12:49,6,true
18836,3357,2023-06-26 21:43:46,2023-06-26 18:49:46,156,true
18837,9331,2024-02-04 17:42:44,2024-02-04 14:24:44,132,true
18838,1129,2023-06-13 19:45:19,2023-06-13 16:18:19,123,true
18839,6061,2023-09-08 16:29:11,2023-09-08 11:23:11,24,true
18840,8236,2023-07-02 15:58:01,2023-07-02 10:54:01,26,true
18841,3872,2023-06-18 00:46:40,2023-06-17 21:22:40,126,true
18842,2114,2023-05-17 00:16:06,2023-05-16 19:30:06,44,true
18843,200,2023-04-03 23:23:50,2023-04-03 17:56:50,3,false
18844,8589,2024-02-05 05:14:21,2024-02-05 01:21:21,97,true
18845,5757,2024-03-26 09:32:18,2024-03-26 06:31:18,149,true
18846,3667,2024-02-11 22:04:29,2024-02-11 16:51:29,17,true
18847,4465,2023-02-04 01:15:06,2023-02-03 21:47:06,122,true
18848,6538,2023-09-29 05:41:59,2023-09-29 02:02:59,111,true
18849,915,2024-01-16 14:17:06,2024-01-16 10:48:06,121,false
18850,4697,2023-12-13 11:44:03,2023-12-13 06:32:03,18,false
18851,9846,2023-10-02 02:58:38,2023-10-01 23:19:38,111,true
18852,1602,2023-09-19 17:09:33,2023-09-19 14:25:33,166,true
18853,3988,2023-10-17 02:50:47,2023-10-16 22:26:47,66,true
18854,7212,2023-03-23 10:29:25,2023-03-23 07:58:25,179,false
18855,5996,2023-01-31 02:07:30,2023-01-30 21:04:30,27,false
18856,8842,2023-12-05 09:57:11,2023-12-05 04:42:11,15,true
18857,8087,2024-02-02 10:03:07,2024-02-02 07:02:07,149,true
18858,9993,2023-05-07 17:46:09,2023-05-07 12:33:09,17,true
18859,3947,2023-10-17 12:47:35,2023-10-17 08:33:35,76,true
18860,1580,2023-01-07 09:33:34,2023-01-07 04:51:34,48,false
18861,7094,2023-10-28 09:02:01,2023-10-28 03:47:01,15,true
18862,1060,2023-11-03 15:18:31,2023-11-03 11:18:31,90,true
18863,5098,2023-12-05 01:47:44,2023-12-04 22:29:44,132,false
18864,5827,2023-11-01 02:56:11,2023-10-31 23:14:11,108,true
18865,5116,2023-01-16 16:53:34,2023-01-16 11:42:34,19,true
18866,9721,2024-03-16 03:12:21,2024-03-15 23:22:21,100,true
18867,812,2023-09-24 03:17:58,2023-09-23 23:02:58,75,false
18868,5243,2023-03-23 04:22:25,2023-03-23 00:24:25,92,true
18869,5450,2023-12-12 02:13:50,2023-12-11 22:00:50,77,true
18870,5677,2023-01-09 04:25:14,2023-01-09 00:45:14,110,true
18871,2727,2023-11-16 15:16:17,2023-11-16 12:18:17,152,true
18872,6036,2023-05-30 13:01:27,2023-05-30 09:29:27,118,true
18873,4286,2023-01-27 17:28:46,2023-01-27 14:29:46,151,true
18874,8657,2023-07-15 11:29:47,2023-07-15 07:16:47,77,true
18875,2160,2023-06-28 17:04:02,2023-06-28 12:12:02,38,true
18876,9938,2024-02-27 03:50:28,2024-02-27 00:50:28,150,true
18877,8603,2023-01-07 12:52:15,2023-01-07 08:58:15,96,true
18878,8063,2023-02-05 17:00:21,2023-02-05 12:47:21,77,false
18879,8476,2023-06-18 05:27:32,2023-06-18 00:49:32,52,true
18880,7619,2023-04-21 17:04:09,2023-04-21 11:41:09,7,true
18881,1294,2024-03-24 17:57:41,2024-03-24 14:31:41,124,true
18882,2472,2023-04-10 03:25:46,2023-04-09 23:36:46,101,false
18883,498,2024-01-15 06:11:09,2024-01-15 03:01:09,140,true
18884,4396,2023-07-29 18:10:30,2023-07-29 14:18:30,98,true
18885,77,2023-07-09 23:08:53,2023-07-09 20:03:53,145,true
18886,1244,2024-02-28 03:27:39,2024-02-28 00:52:39,175,true
18887,4899,2023-08-23 18:23:10,2023-08-23 14:13:10,80,true
18888,4350,2024-01-24 08:59:12,2024-01-24 06:15:12,166,true
18889,2454,2023-09-23 15:00:12,2023-09-23 09:55:12,25,true
18890,2657,2023-06-22 05:27:44,2023-06-22 01:17:44,80,true
18891,7826,2023-03-06 17:29:27,2023-03-06 12:07:27,8,false
18892,8545,2023-09-04 06:01:19,2023-09-04 03:11:19,160,false
18893,6202,2023-01-03 03:30:18,2023-01-02 22:32:18,32,true
18894,3540,2023-08-13 03:15:44,2023-08-13 00:11:44,146,true
18895,4565,2023-01-15 16:39:11,2023-01-15 12:03:11,54,true
18896,6553,2024-02-24 05:14:22,2024-02-24 02:10:22,146,false
18897,890,2023-01-17 19:18:23,2023-01-17 14:04:23,16,true
18898,5225,2023-05-31 02:52:06,2023-05-31 00:10:06,168,true
18899,5756,2023-12-09 15:09:35,2023-12-09 12:24:35,165,false
18900,6890,2023-07-16 16:23:00,2023-07-16 12:26:00,93,true
18901,3909,2023-05-06 22:45:40,2023-05-06 17:28:40,13,true
18902,5453,2023-11-22 19:28:18,2023-11-22 16:28:18,150,true
18903,3497,2023-04-16 22:05:18,2023-04-16 18:12:18,97,false
18904,7412,2023-03-27 20:50:47,2023-03-27 17:29:47,129,true
18905,3607,2023-07-07 22:33:05,2023-07-07 19:38:05,155,true
18906,3099,2023-06-19 01:45:04,2023-06-18 20:26:04,11,true
18907,8348,2023-08-16 10:34:59,2023-08-16 07:37:59,153,true
18908,1434,2024-03-02 17:08:53,2024-03-02 13:11:53,93,true
18909,1510,2023-04-27 06:46:19,2023-04-27 03:15:19,119,true
18910,5237,2023-08-22 03:03:33,2023-08-21 22:51:33,78,true
18911,7220,2023-09-01 12:44:05,2023-09-01 09:50:05,156,true
18912,8697,2023-04-14 11:47:26,2023-04-14 08:57:26,160,false
18913,9710,2023-10-21 18:50:23,2023-10-21 15:29:23,129,true
18914,9356,2023-03-10 18:20:58,2023-03-10 13:10:58,20,true
18915,2542,2023-06-22 00:26:08,2023-06-21 20:30:08,94,true
18916,7784,2023-07-20 08:26:50,2023-07-20 03:46:50,50,true
18917,8361,2023-06-19 06:40:24,2023-06-19 01:44:24,34,true
18918,7885,2024-01-20 09:26:44,2024-01-20 06:20:44,144,true
18919,5945,2023-08-26 13:45:09,2023-08-26 10:09:09,114,true
18920,7554,2023-06-08 14:05:29,2023-06-08 10:40:29,125,true
18921,5499,2023-06-25 17:40:48,2023-06-25 12:54:48,44,true
18922,6709,2024-01-17 19:49:17,2024-01-17 14:35:17,16,false
18923,5810,2024-02-20 09:26:17,2024-02-20 04:30:17,34,true
18924,9650,2023-08-06 14:57:39,2023-08-06 11:13:39,106,true
18925,8189,2023-08-29 00:20:44,2023-08-28 20:58:44,128,true
18926,9160,2024-03-16 16:46:26,2024-03-16 12:27:26,71,true
18927,6831,2024-02-15 08:05:18,2024-02-15 02:59:18,24,true
18928,4073,2023-02-05 10:39:17,2023-02-05 06:53:17,104,true
18929,4310,2023-01-04 07:59:00,2023-01-04 02:34:00,5,true
18930,4847,2023-10-26 16:55:17,2023-10-26 11:52:17,27,true
18931,3018,2023-11-11 02:45:56,2023-11-10 23:00:56,105,true
18932,1755,2023-09-01 00:34:51,2023-08-31 20:29:51,85,true
18933,9665,2023-10-25 07:14:24,2023-10-25 03:45:24,121,true
18934,8475,2023-09-10 17:08:00,2023-09-10 12:26:00,48,true
18935,4975,2023-10-21 16:57:11,2023-10-21 13:15:11,108,true
18936,7430,2023-08-01 18:30:27,2023-08-01 13:56:27,56,true
18937,6582,2023-02-20 05:15:36,2023-02-20 01:50:36,125,false
18938,6182,2023-02-23 00:44:17,2023-02-22 19:53:17,39,false
18939,3259,2023-03-04 08:01:47,2023-03-04 03:15:47,44,true
18940,7788,2024-02-20 07:03:38,2024-02-20 03:32:38,119,true
18941,2638,2024-03-27 04:36:27,2024-03-27 00:03:27,57,true
18942,7394,2023-09-10 09:58:07,2023-09-10 05:51:07,83,true
18943,8456,2023-08-01 06:28:21,2023-08-01 01:53:21,55,true
18944,7395,2024-01-15 20:42:21,2024-01-15 16:08:21,56,true
18945,9106,2023-05-22 15:25:06,2023-05-22 10:05:06,10,true
18946,74,2024-03-25 08:58:51,2024-03-25 03:57:51,29,true
18947,8470,2024-02-14 18:15:36,2024-02-14 13:04:36,19,true
18948,2343,2023-08-11 00:06:55,2023-08-10 19:19:55,43,true
18949,6828,2023-10-22 11:33:21,2023-10-22 08:43:21,160,false
18950,9757,2023-11-12 17:51:06,2023-11-12 15:06:06,165,true
18951,9369,2024-02-21 19:41:46,2024-02-21 15:11:46,60,true
18952,1158,2023-02-19 17:01:37,2023-02-19 12:18:37,47,true
18953,2583,2023-07-30 14:25:27,2023-07-30 09:16:27,21,false
18954,3225,2023-04-28 18:24:17,2023-04-28 14:52:17,118,true
18955,7137,2023-07-06 05:58:59,2023-07-06 01:38:59,70,true
18956,28,2023-10-09 15:01:51,2023-10-09 12:04:51,153,true
18957,8634,2023-07-12 03:46:07,2023-07-12 00:15:07,119,false
18958,6915,2023-08-23 16:07:40,2023-08-23 10:38:40,1,true
18959,7690,2023-10-27 18:13:32,2023-10-27 13:41:32,58,true
18960,5530,2024-03-19 12:47:11,2024-03-19 09:02:11,105,true
18961,7063,2023-04-14 09:24:15,2023-04-14 05:27:15,93,false
18962,468,2023-07-17 20:27:47,2023-07-17 15:03:47,6,true
18963,4482,2023-05-01 23:45:31,2023-05-01 21:01:31,166,true
18964,1958,2023-12-27 22:16:29,2023-12-27 19:11:29,145,true
18965,838,2023-09-12 09:01:16,2023-09-12 04:33:16,62,true
18966,9358,2023-08-03 18:58:49,2023-08-03 13:36:49,8,true
18967,9674,2023-11-10 11:55:32,2023-11-10 09:23:32,178,false
18968,421,2023-10-27 05:03:53,2023-10-27 02:33:53,180,true
18969,7399,2023-07-17 17:32:27,2023-07-17 14:18:27,136,true
18970,5600,2023-04-16 23:00:28,2023-04-16 18:49:28,79,true
18971,7826,2024-01-09 05:58:32,2024-01-09 01:48:32,80,false
18972,5152,2024-03-03 02:24:03,2024-03-02 22:20:03,86,true
18973,3881,2023-11-21 19:59:32,2023-11-21 14:51:32,22,false
18974,258,2023-06-28 05:49:54,2023-06-28 03:09:54,170,true
18975,9726,2023-08-28 20:34:53,2023-08-28 16:55:53,111,true
18976,5473,2023-03-21 13:21:56,2023-03-21 08:15:56,24,true
18977,5919,2024-02-28 15:15:37,2024-02-28 10:01:37,16,true
18978,6762,2024-03-14 00:09:16,2024-03-13 20:34:16,115,true
18979,4437,2024-01-31 09:58:37,2024-01-31 04:46:37,18,true
18980,5195,2023-09-05 15:22:27,2023-09-05 12:48:27,176,true
18981,2802,2023-10-06 09:49:53,2023-10-06 05:50:53,91,false
18982,9808,2024-02-19 07:00:53,2024-02-19 02:19:53,49,true
18983,6729,2023-08-13 05:16:46,2023-08-13 02:12:46,146,true
18984,4487,2023-02-25 13:18:28,2023-02-25 09:54:28,126,true
18985,8254,2023-03-31 01:06:18,2023-03-30 21:07:18,91,true
18986,2575,2023-08-28 15:04:06,2023-08-28 11:03:06,89,true
18987,5336,2024-03-18 08:33:01,2024-03-18 05:15:01,132,true
18988,701,2024-01-19 17:24:03,2024-01-19 12:51:03,57,true
18989,2771,2023-07-13 23:35:49,2023-07-13 19:08:49,63,true
18990,1812,2023-07-15 17:03:57,2023-07-15 12:31:57,58,false
18991,1143,2023-01-13 02:47:55,2023-01-12 21:35:55,18,true
18992,4404,2023-07-05 17:17:54,2023-07-05 12:15:54,28,true
18993,5810,2023-01-20 18:51:42,2023-01-20 14:29:42,68,true
18994,796,2023-10-02 05:18:06,2023-10-01 23:52:06,4,true
18995,8521,2023-12-03 06:07:28,2023-12-03 02:13:28,96,true
18996,9049,2023-04-06 10:24:06,2023-04-06 06:19:06,85,true
18997,1929,2023-06-04 15:57:11,2023-06-04 11:19:11,52,true
18998,4060,2023-01-13 03:40:18,2023-01-12 23:28:18,78,true
18999,3350,2023-03-23 08:20:07,2023-03-23 04:38:07,108,true
19000,1395,2024-02-27 03:07:04,2024-02-26 22:54:04,77,true
19001,1953,2023-07-15 22:47:38,2023-07-15 18:10:38,53,true
19002,5011,2024-01-09 05:43:35,2024-01-09 02:27:35,134,false
19003,7798,2023-01-06 07:29:26,2023-01-06 02:51:26,52,true
19004,5744,2023-06-17 14:07:33,2023-06-17 08:47:33,10,true
19005,8675,2023-05-19 08:16:41,2023-05-19 05:15:41,149,true
19006,3113,2023-08-19 11:44:31,2023-08-19 09:02:31,168,true
19007,397,2023-04-07 13:17:23,2023-04-07 08:37:23,50,false
19008,9096,2023-10-11 14:41:18,2023-10-11 11:29:18,138,false
19009,995,2024-01-18 06:13:50,2024-01-18 02:13:50,90,true
19010,3988,2024-01-29 08:06:17,2024-01-29 03:26:17,50,false
19011,3449,2023-07-22 10:59:59,2023-07-22 06:20:59,51,true
19012,5939,2023-09-01 05:17:52,2023-09-01 01:13:52,86,true
19013,8401,2023-05-23 22:23:37,2023-05-23 18:30:37,97,true
19014,534,2023-10-15 15:47:13,2023-10-15 12:18:13,121,true
19015,1173,2024-03-29 09:28:35,2024-03-29 06:36:35,158,true
19016,9010,2024-03-20 08:56:27,2024-03-20 03:54:27,28,true
19017,6378,2023-12-27 21:01:32,2023-12-27 18:09:32,158,true
19018,1734,2023-05-16 05:56:10,2023-05-16 02:34:10,128,true
19019,5548,2023-02-28 14:18:49,2023-02-28 10:26:49,98,true
19020,9823,2023-10-17 23:49:51,2023-10-17 19:33:51,74,true
19021,9255,2023-02-02 20:39:57,2023-02-02 16:42:57,93,true
19022,8973,2023-03-31 20:13:05,2023-03-31 17:19:05,156,true
19023,3853,2023-04-20 19:06:40,2023-04-20 15:59:40,143,true
19024,5298,2023-02-17 06:28:18,2023-02-17 03:07:18,129,true
19025,757,2023-07-26 01:29:41,2023-07-25 21:30:41,91,true
19026,5886,2023-05-12 07:21:36,2023-05-12 02:59:36,68,true
19027,8618,2023-08-05 06:59:38,2023-08-05 04:17:38,168,true
19028,5454,2023-11-28 08:40:57,2023-11-28 04:59:57,109,false
19029,6779,2023-09-04 09:50:32,2023-09-04 06:27:32,127,true
19030,8620,2023-09-25 22:02:01,2023-09-25 19:02:01,150,true
19031,2901,2023-11-10 22:36:50,2023-11-10 17:59:50,53,true
19032,9547,2023-12-28 11:35:35,2023-12-28 07:51:35,106,true
19033,8887,2023-09-03 06:19:32,2023-09-03 01:08:32,19,true
19034,1016,2024-02-16 08:13:08,2024-02-16 04:41:08,118,true
19035,2934,2023-08-05 12:36:13,2023-08-05 07:11:13,5,true
19036,4665,2023-08-15 16:02:40,2023-08-15 12:57:40,145,true
19037,2546,2023-11-19 15:23:55,2023-11-19 10:59:55,66,true
19038,278,2023-02-09 19:47:38,2023-02-09 15:51:38,94,true
19039,387,2024-01-25 11:06:50,2024-01-25 06:53:50,77,true
19040,9526,2024-02-09 10:09:47,2024-02-09 07:01:47,142,true
19041,1290,2023-09-19 00:07:49,2023-09-18 21:13:49,156,true
19042,5406,2023-05-26 20:36:09,2023-05-26 17:39:09,153,false
19043,6628,2024-03-02 09:45:42,2024-03-02 05:52:42,97,true
19044,7103,2023-07-12 17:22:11,2023-07-12 12:37:11,45,true
19045,8256,2023-12-22 08:45:16,2023-12-22 05:25:16,130,true
19046,2168,2023-10-01 23:36:42,2023-10-01 20:06:42,120,false
19047,7714,2023-12-31 23:26:11,2023-12-31 19:31:11,95,false
19048,8169,2023-09-03 21:50:11,2023-09-03 17:49:11,89,true
19049,2312,2023-04-28 03:29:43,2023-04-27 23:07:43,68,true
19050,4511,2023-07-21 04:10:04,2023-07-20 23:00:04,20,false
19051,2283,2024-01-16 02:08:44,2024-01-15 22:56:44,138,true
19052,8897,2023-01-27 12:10:51,2023-01-27 07:13:51,33,true
19053,2583,2023-11-10 16:15:40,2023-11-10 12:32:40,107,true
19054,9169,2024-02-22 08:25:03,2024-02-22 03:42:03,47,true
19055,7490,2023-05-26 03:14:47,2023-05-25 23:26:47,102,false
19056,9777,2024-02-09 22:17:14,2024-02-09 18:01:14,74,false
19057,518,2023-06-22 02:03:34,2023-06-21 20:41:34,8,false
19058,829,2023-07-04 00:52:34,2023-07-03 20:10:34,48,true
19059,7891,2023-05-15 18:06:12,2023-05-15 15:33:12,177,false
19060,2260,2023-11-09 13:46:41,2023-11-09 09:51:41,95,false
19061,3538,2023-06-18 20:21:24,2023-06-18 15:58:24,67,false
19062,1217,2023-04-18 21:38:28,2023-04-18 18:56:28,168,true
19063,1715,2023-05-01 22:09:02,2023-05-01 17:36:02,57,true
19064,831,2023-06-29 20:29:53,2023-06-29 15:34:53,35,false
19065,2839,2024-02-27 08:53:18,2024-02-27 03:44:18,21,true
19066,1032,2023-10-01 21:35:08,2023-10-01 18:43:08,158,false
19067,2877,2023-09-24 20:17:05,2023-09-24 16:11:05,84,false
19068,6384,2024-03-18 13:20:38,2024-03-18 09:12:38,82,true
19069,6426,2023-01-17 12:36:26,2023-01-17 10:03:26,177,false
19070,6720,2023-11-15 22:48:16,2023-11-15 19:37:16,139,false
19071,5210,2023-01-04 04:11:30,2023-01-04 01:38:30,177,false
19072,6482,2023-08-27 14:34:13,2023-08-27 11:25:13,141,true
19073,9375,2023-10-14 07:08:33,2023-10-14 03:30:33,112,true
19074,977,2023-05-22 04:48:37,2023-05-22 00:05:37,47,true
19075,9176,2023-08-03 14:43:11,2023-08-03 09:33:11,20,true
19076,2459,2023-07-19 05:04:38,2023-07-19 01:53:38,139,false
19077,396,2023-04-01 13:50:48,2023-04-01 09:05:48,45,true
19078,9917,2024-01-09 20:10:22,2024-01-09 14:50:22,10,true
19079,8604,2023-12-13 17:47:53,2023-12-13 13:29:53,72,true
19080,9548,2023-06-18 12:17:45,2023-06-18 07:17:45,30,true
19081,228,2023-10-09 22:27:11,2023-10-09 17:04:11,7,true
19082,3165,2023-11-13 09:49:51,2023-11-13 06:01:51,102,true
19083,5285,2023-10-07 04:26:43,2023-10-06 23:16:43,20,false
19084,4258,2024-02-26 01:49:05,2024-02-25 21:08:05,49,true
19085,1313,2024-01-03 20:34:19,2024-01-03 16:51:19,107,true
19086,7179,2023-08-26 01:53:02,2023-08-25 22:41:02,138,true
19087,4727,2023-01-04 07:49:31,2023-01-04 03:22:31,63,true
19088,6247,2023-01-29 01:50:21,2023-01-28 21:36:21,76,true
19089,1099,2024-01-21 05:48:51,2024-01-21 02:59:51,161,true
19090,8466,2023-08-13 04:17:36,2023-08-13 00:42:36,115,true
19091,9572,2023-03-24 09:23:41,2023-03-24 04:16:41,23,false
19092,1501,2023-08-29 03:12:32,2023-08-28 21:45:32,3,true
19093,2380,2023-11-29 11:08:07,2023-11-29 06:43:07,65,true
19094,8448,2023-03-09 22:52:00,2023-03-09 19:10:00,108,true
19095,1631,2023-01-06 06:26:01,2023-01-06 03:14:01,138,true
19096,2440,2023-01-19 18:39:27,2023-01-19 13:47:27,38,true
19097,8270,2024-03-16 00:38:31,2024-03-15 21:37:31,149,true
19098,7896,2023-02-13 01:57:56,2023-02-12 21:14:56,47,true
19099,5229,2023-03-25 20:54:44,2023-03-25 17:00:44,96,true
19100,4842,2023-08-13 17:14:27,2023-08-13 12:02:27,18,true
19101,5786,2023-01-20 19:01:23,2023-01-20 15:30:23,119,true
19102,4724,2023-03-15 15:59:09,2023-03-15 12:42:09,133,true
19103,8920,2023-01-05 23:22:42,2023-01-05 19:57:42,125,true
19104,2019,2023-12-01 01:11:22,2023-11-30 21:53:22,132,true
19105,2124,2023-02-26 15:27:23,2023-02-26 10:27:23,30,true
19106,4837,2023-07-08 22:41:35,2023-07-08 19:58:35,167,true
19107,2609,2023-11-07 23:01:02,2023-11-07 20:00:02,149,true
19108,2771,2023-08-07 14:36:21,2023-08-07 11:05:21,119,true
19109,4229,2023-11-04 23:32:17,2023-11-04 20:20:17,138,true
19110,3097,2023-02-21 23:55:00,2023-02-21 18:46:00,21,false
19111,7804,2023-08-13 08:09:35,2023-08-13 04:42:35,123,true
19112,6222,2023-07-20 17:52:37,2023-07-20 14:39:37,137,true
19113,2835,2023-05-21 02:26:03,2023-05-20 22:03:03,67,true
19114,9373,2023-08-01 00:05:01,2023-07-31 21:18:01,163,false
19115,6019,2023-08-02 07:15:45,2023-08-02 04:14:45,149,true
19116,6926,2023-09-08 14:59:46,2023-09-08 10:24:46,55,true
19117,9690,2024-03-23 03:58:53,2024-03-23 01:18:53,170,true
19118,1990,2023-05-28 14:51:52,2023-05-28 10:16:52,55,true
19119,2900,2023-06-05 21:25:08,2023-06-05 18:20:08,145,true
19120,4990,2023-06-14 18:28:27,2023-06-14 15:23:27,145,true
19121,8180,2023-12-20 08:29:46,2023-12-20 04:43:46,104,false
19122,7990,2023-03-11 13:31:32,2023-03-11 10:02:32,121,true
19123,5983,2023-04-27 19:35:44,2023-04-27 16:35:44,150,true
19124,8188,2024-03-06 12:26:51,2024-03-06 08:47:51,111,true
19125,6239,2023-06-07 13:57:35,2023-06-07 09:42:35,75,false
19126,1359,2023-03-20 09:06:30,2023-03-20 03:52:30,16,true
19127,9665,2023-07-19 09:13:23,2023-07-19 05:01:23,78,true
19128,4537,2023-04-14 21:49:32,2023-04-14 16:43:32,24,true
19129,4439,2023-08-04 01:48:10,2023-08-03 21:59:10,101,true
19130,3813,2023-05-05 20:30:45,2023-05-05 17:13:45,133,true
19131,6678,2023-03-31 08:07:12,2023-03-31 05:07:12,150,true
19132,4245,2023-08-13 10:45:35,2023-08-13 07:07:35,112,true
19133,7326,2023-07-06 07:19:24,2023-07-06 04:02:24,133,true
19134,4099,2024-01-04 01:56:35,2024-01-03 21:51:35,85,false
19135,9232,2023-09-03 17:22:22,2023-09-03 13:06:22,74,true
19136,4263,2023-08-02 21:25:37,2023-08-02 16:20:37,25,true
19137,7580,2024-02-08 10:23:13,2024-02-08 05:08:13,15,true
19138,7807,2024-02-22 13:24:50,2024-02-22 10:01:50,127,true
19139,6047,2023-03-19 19:19:59,2023-03-19 16:25:59,156,true
19140,1990,2023-12-19 12:15:12,2023-12-19 08:45:12,120,true
19141,293,2023-02-03 04:27:52,2023-02-02 23:46:52,49,true
19142,3173,2023-10-10 18:09:20,2023-10-10 12:45:20,6,false
19143,5099,2024-02-10 21:31:39,2024-02-10 17:09:39,68,true
19144,8294,2023-06-20 12:34:43,2023-06-20 09:25:43,141,false
19145,6942,2023-03-05 15:49:17,2023-03-05 11:19:17,60,false
19146,1033,2024-01-14 19:49:44,2024-01-14 16:12:44,113,true
19147,6290,2023-03-18 10:09:53,2023-03-18 05:26:53,47,false
19148,1434,2024-01-31 14:01:30,2024-01-31 10:07:30,96,false
19149,2925,2023-01-05 16:37:35,2023-01-05 12:44:35,97,false
19150,7526,2023-09-18 11:34:06,2023-09-18 08:32:06,148,true
19151,7160,2023-02-28 22:50:47,2023-02-28 19:21:47,121,true
19152,1149,2023-08-07 02:35:46,2023-08-06 23:31:46,146,true
19153,3055,2023-10-09 19:48:39,2023-10-09 16:59:39,161,true
19154,4926,2024-02-10 02:30:59,2024-02-09 23:01:59,121,true
19155,792,2023-02-02 21:57:41,2023-02-02 16:51:41,24,true
19156,6377,2024-01-09 00:39:05,2024-01-08 21:08:05,119,true
19157,7697,2023-02-12 18:20:57,2023-02-12 15:36:57,166,true
19158,4634,2023-06-04 02:26:46,2023-06-03 22:05:46,69,true
19159,1939,2023-09-15 16:26:39,2023-09-15 12:23:39,87,true
19160,4896,2023-04-12 06:44:32,2023-04-12 01:49:32,35,true
19161,34,2023-03-13 04:22:59,2023-03-12 23:26:59,34,true
19162,9487,2023-07-17 22:53:40,2023-07-17 18:11:40,48,true
19163,8108,2023-07-26 15:24:39,2023-07-26 09:56:39,2,false
19164,9138,2023-05-08 19:54:37,2023-05-08 16:27:37,123,false
19165,3636,2024-02-25 20:19:14,2024-02-25 14:53:14,4,true
19166,7658,2023-01-04 11:12:45,2023-01-04 05:51:45,9,true
19167,2300,2024-02-12 06:33:13,2024-02-12 02:24:13,81,true
19168,8079,2023-12-13 04:04:39,2023-12-13 00:30:39,116,true
19169,7382,2023-06-18 11:21:59,2023-06-18 07:14:59,83,true
19170,7540,2024-01-01 05:59:59,2024-01-01 01:01:59,32,true
19171,9837,2024-02-23 15:28:43,2024-02-23 10:05:43,7,true
19172,5239,2024-01-15 15:10:06,2024-01-15 12:01:06,141,false
19173,5891,2023-01-09 17:04:33,2023-01-09 14:33:33,179,false
19174,5485,2023-11-07 16:36:22,2023-11-07 13:50:22,164,true
19175,5360,2023-03-13 10:35:21,2023-03-13 06:13:21,68,true
19176,8506,2023-07-06 05:33:19,2023-07-06 01:54:19,111,true
19177,6426,2024-02-19 01:08:13,2024-02-18 19:40:13,2,true
19178,6321,2024-02-25 19:54:03,2024-02-25 14:39:03,15,true
19179,2067,2024-02-05 17:00:26,2024-02-05 12:24:26,54,true
19180,1796,2024-01-29 23:40:56,2024-01-29 19:57:56,107,false
19181,7023,2023-04-23 01:17:49,2023-04-22 20:09:49,22,true
19182,8013,2023-07-03 20:34:13,2023-07-03 17:38:13,154,true
19183,5198,2023-01-05 01:40:34,2023-01-04 20:22:34,12,true
19184,1836,2023-02-16 00:17:42,2023-02-15 18:51:42,4,true
19185,6886,2023-10-26 04:21:51,2023-10-26 00:37:51,106,true
19186,9536,2024-01-27 03:20:04,2024-01-26 22:16:04,26,true
19187,7479,2023-12-08 15:28:01,2023-12-08 11:30:01,92,true
19188,7251,2023-07-05 11:03:56,2023-07-05 06:42:56,69,true
19189,4098,2023-12-07 10:12:56,2023-12-07 06:56:56,134,true
19190,6321,2024-03-05 15:40:03,2024-03-05 12:01:03,111,true
19191,9811,2023-08-09 14:03:31,2023-08-09 10:57:31,144,true
19192,7243,2023-06-12 13:02:13,2023-06-12 10:19:13,167,true
19193,3175,2023-12-25 11:37:51,2023-12-25 08:57:51,170,true
19194,1664,2023-05-30 03:34:02,2023-05-29 23:51:02,107,true
19195,7416,2023-07-18 13:49:10,2023-07-18 10:36:10,137,false
19196,8852,2023-11-27 01:50:54,2023-11-26 21:25:54,65,true
19197,7974,2023-06-01 23:41:39,2023-06-01 20:20:39,129,false
19198,7814,2023-02-15 19:59:19,2023-02-15 16:17:19,108,true
19199,6603,2024-01-20 02:25:21,2024-01-19 21:53:21,58,false
19200,3166,2023-03-29 14:46:15,2023-03-29 09:31:15,15,true
19201,6717,2023-08-17 08:51:08,2023-08-17 03:32:08,11,true
19202,6630,2023-04-18 11:11:39,2023-04-18 07:12:39,91,false
19203,1210,2023-05-15 18:11:27,2023-05-15 14:28:27,107,false
19204,5320,2023-03-04 21:29:19,2023-03-04 18:33:19,154,true
19205,2190,2023-10-09 10:28:12,2023-10-09 05:09:12,11,true
19206,5752,2023-01-20 04:53:49,2023-01-19 23:46:49,23,true
19207,9930,2023-05-06 23:29:31,2023-05-06 18:56:31,57,true
19208,9019,2023-09-16 20:13:52,2023-09-16 15:12:52,29,true
19209,167,2023-12-30 22:26:29,2023-12-30 17:27:29,31,true
19210,4452,2024-01-17 23:47:09,2024-01-17 19:01:09,44,true
19211,5452,2023-12-02 19:12:39,2023-12-02 15:30:39,108,false
19212,6433,2023-01-31 20:46:36,2023-01-31 17:44:36,148,false
19213,8794,2023-06-25 06:02:00,2023-06-25 01:24:00,52,true
19214,352,2023-09-11 13:39:54,2023-09-11 08:26:54,17,true
19215,3649,2023-05-29 00:25:58,2023-05-28 21:25:58,150,true
19216,9958,2023-04-02 14:40:07,2023-04-02 11:56:07,166,true
19217,2016,2023-11-19 21:36:08,2023-11-19 17:42:08,96,true
19218,5436,2023-08-09 12:47:09,2023-08-09 07:31:09,14,false
19219,2101,2023-10-02 02:08:53,2023-10-01 20:39:53,1,true
19220,6669,2023-01-25 01:51:28,2023-01-24 22:02:28,101,false
19221,361,2023-08-24 04:37:06,2023-08-23 23:54:06,47,true
