promo_id,viewer_id,promo_type,promo_date,discount_code_used,promo_impact_factor
8486,6705,Bundle,2023-09-06,True,1.0
8487,2071,Discount,2023-10-14,True,1.0
8488,9669,Discount,2023-10-31,False,1.0
8489,2218,Bundle,2023-10-25,False,1.0
8490,2445,Referral,2023-04-26,False,1.2
8491,3853,Free Trial,2024-02-02,False,0.5
8492,3631,Free Trial,2023-02-21,True,0.5
8493,4436,Free Trial,2023-10-19,True,0.5
8494,6994,Discount,2023-01-13,True,1.0
8495,5704,Cashback,2024-02-26,True,1.1
8496,8609,Bundle,2023-02-15,False,1.0
8497,9102,Cashback,2023-01-13,True,1.1
8498,5556,Cashback,2023-11-06,True,1.1
8499,666,Referral,2023-09-24,True,1.2
8500,9113,Free Trial,2023-12-30,True,0.5
8501,5287,Cashback,2023-03-29,True,1.1
8502,5384,Free Trial,2023-11-09,False,0.5
8503,7827,Free Trial,2023-01-02,True,0.5
8504,8595,Bundle,2023-08-26,True,1.0
8505,8566,Referral,2024-03-13,True,1.2
8506,2504,Discount,2023-08-27,True,1.0
8507,2147,Discount,2024-01-07,True,1.0
8508,2328,Cashback,2023-10-20,True,1.1
8509,1749,Free Trial,2023-03-03,True,0.5
8510,385,Free Trial,2023-04-12,False,0.5
8511,556,Cashback,2023-08-06,True,1.1
8512,1475,Cashback,2023-09-14,True,1.1
8513,4957,Free Trial,2023-12-04,True,0.5
8514,3133,Discount,2023-12-15,True,1.0
8515,5221,Referral,2023-10-06,True,1.2
8516,6529,Free Trial,2023-03-09,True,0.5
8517,5457,Referral,2023-11-17,True,1.2
8518,7913,Referral,2023-10-17,True,1.2
8519,3396,Discount,2023-12-18,False,1.0
8520,5939,Bundle,2023-08-27,True,1.0
8521,4647,Bundle,2023-03-15,False,1.0
8522,684,Discount,2023-09-23,True,1.0
8523,3268,Discount,2023-02-12,True,1.0
8524,2045,Cashback,2023-06-14,True,1.1
8525,3496,Referral,2023-11-27,True,1.2
8526,9923,Bundle,2023-10-15,False,1.0
8527,3,Free Trial,2023-03-19,False,0.5
8528,1528,Referral,2023-12-09,False,1.2
8529,389,Cashback,2023-05-22,True,1.1
8530,586,Free Trial,2024-02-18,True,0.5
8531,8445,Discount,2023-06-24,True,1.0
8532,2480,Free Trial,2023-06-17,True,0.5
8533,3512,Discount,2023-11-17,False,1.0
8534,3309,Free Trial,2023-03-12,True,0.5
8535,2903,Bundle,2024-02-29,True,1.0
8536,8025,Referral,2024-02-07,True,1.2
8537,4798,Cashback,2023-08-25,True,1.1
8538,4723,Referral,2023-09-24,True,1.2
8539,1640,Discount,2023-08-07,False,1.0
8540,474,Free Trial,2024-03-05,False,0.5
8541,1062,Referral,2023-12-21,True,1.2
8542,4766,Discount,2023-05-09,True,1.0
8543,364,Cashback,2023-01-17,True,1.1
8544,5128,Cashback,2023-05-20,True,1.1
8545,1508,Bundle,2023-11-01,False,1.0
8546,8627,Free Trial,2024-03-01,True,0.5
8547,6408,Cashback,2023-07-08,True,1.1
8548,4634,Referral,2023-06-25,True,1.2
8549,3698,Referral,2023-09-20,True,1.2
8550,2715,Free Trial,2023-10-10,True,0.5
8551,1234,Cashback,2023-08-26,True,1.1
8552,4403,Free Trial,2023-06-19,False,0.5
8553,9588,Referral,2023-11-15,True,1.2
8554,4953,Bundle,2023-07-25,True,1.0
8555,228,Referral,2023-11-12,True,1.2
8556,6002,Discount,2023-09-08,True,1.0
8557,3889,Bundle,2023-03-16,True,1.0
8558,4204,Discount,2024-01-19,True,1.0
8559,5021,Free Trial,2023-05-17,True,0.5
8560,750,Free Trial,2024-01-28,True,0.5
8561,9827,Free Trial,2023-05-27,True,0.5
8562,1271,Free Trial,2023-02-09,True,0.5
8563,4638,Discount,2023-05-21,True,1.0
8564,8113,Cashback,2023-05-04,True,1.1
8565,8911,Referral,2024-01-05,False,1.2
8566,8371,Cashback,2024-02-04,False,1.1
8567,9164,Bundle,2023-11-29,False,1.0
8568,7347,Referral,2023-11-25,True,1.2
8569,1802,Referral,2023-08-01,False,1.2
8570,7491,Cashback,2023-07-26,True,1.1
8571,9005,Bundle,2024-01-27,True,1.0
8572,1748,Bundle,2023-04-28,True,1.0
8573,4376,Bundle,2023-06-10,False,1.0
8574,5417,Referral,2024-03-12,True,1.2
8575,2332,Cashback,2024-02-09,True,1.1
8576,4329,Free Trial,2023-02-07,True,0.5
8577,9432,Bundle,2023-04-29,False,1.0
8578,1518,Bundle,2023-12-05,True,1.0
8579,8122,Free Trial,2024-01-26,True,0.5
8580,2993,Referral,2024-01-18,True,1.2
8581,2029,Cashback,2024-02-05,False,1.1
8582,266,Discount,2023-10-12,True,1.0
8583,602,Bundle,2023-09-12,True,1.0
8584,5217,Referral,2024-01-04,True,1.2
8585,8435,Cashback,2023-11-26,True,1.1
8586,6419,Bundle,2023-08-01,True,1.0
8587,1990,Bundle,2023-02-17,False,1.0
8588,1194,Free Trial,2023-12-26,False,0.5
8589,2651,Referral,2023-01-21,False,1.2
8590,9382,Bundle,2024-02-10,False,1.0
8591,403,Bundle,2023-06-27,False,1.0
8592,6953,Free Trial,2023-03-25,False,0.5
8593,7416,Referral,2023-11-29,False,1.2
8594,5113,Referral,2023-01-26,True,1.2
8595,3521,Cashback,2024-01-22,True,1.1
8596,3780,Discount,2023-12-12,True,1.0
8597,8206,Free Trial,2023-05-08,True,0.5
8598,8027,Bundle,2023-05-06,True,1.0
8599,1072,Referral,2023-08-11,True,1.2
8600,7459,Discount,2023-03-25,False,1.0
8601,7914,Free Trial,2023-12-18,True,0.5
8602,6974,Referral,2024-03-18,True,1.2
8603,9228,Bundle,2023-11-14,True,1.0
8604,1954,Bundle,2023-12-02,True,1.0
8605,7590,Discount,2024-03-10,True,1.0
8606,1109,Referral,2023-12-21,False,1.2
8607,5665,Bundle,2024-01-19,True,1.0
8608,2259,Bundle,2023-07-07,True,1.0
8609,3704,Cashback,2023-08-21,False,1.1
8610,3451,Cashback,2023-03-08,True,1.1
8611,3456,Free Trial,2023-03-03,False,0.5
8612,3666,Discount,2023-09-20,True,1.0
8613,7644,Cashback,2023-04-12,False,1.1
8614,9726,Bundle,2023-05-13,True,1.0
8615,6273,Free Trial,2023-05-21,True,0.5
8616,6,Discount,2023-12-06,True,1.0
8617,5546,Cashback,2023-04-21,True,1.1
8618,5380,Discount,2023-04-26,False,1.0
8619,5821,Discount,2023-03-22,True,1.0
8620,8780,Cashback,2023-11-18,True,1.1
8621,3233,Bundle,2024-01-25,True,1.0
8622,1737,Bundle,2023-05-16,True,1.0
8623,8156,Cashback,2023-07-31,True,1.1
8624,4301,Referral,2023-11-12,False,1.2
8625,9430,Bundle,2023-07-28,True,1.0
8626,5831,Discount,2023-12-09,True,1.0
8627,4592,Cashback,2023-07-28,True,1.1
8628,7329,Free Trial,2023-08-05,True,0.5
8629,7970,Bundle,2023-04-03,False,1.0
8630,7010,Bundle,2024-01-15,True,1.0
8631,2576,Referral,2024-01-12,True,1.2
8632,6044,Free Trial,2023-01-25,False,0.5
8633,5808,Discount,2023-04-18,True,1.0
8634,5961,Bundle,2023-10-11,True,1.0
8635,3837,Discount,2023-10-07,False,1.0
8636,8141,Free Trial,2023-11-30,True,0.5
8637,3569,Free Trial,2023-05-11,True,0.5
8638,9446,Cashback,2023-07-28,False,1.1
8639,2921,Discount,2024-03-22,False,1.0
8640,5729,Referral,2023-09-09,False,1.2
8641,9394,Free Trial,2023-08-14,False,0.5
8642,2168,Bundle,2023-11-11,True,1.0
8643,8789,Free Trial,2023-04-15,True,0.5
8644,7064,Bundle,2023-09-15,True,1.0
8645,8388,Free Trial,2023-08-06,False,0.5
8646,5613,Cashback,2023-06-13,True,1.1
8647,5468,Referral,2023-03-06,False,1.2
8648,3167,Bundle,2023-01-20,True,1.0
8649,2660,Referral,2023-09-30,True,1.2
8650,4868,Cashback,2024-02-02,True,1.1
8651,6139,Free Trial,2023-07-09,True,0.5
8652,2456,Bundle,2024-01-28,False,1.0
8653,3004,Referral,2023-12-29,True,1.2
8654,3924,Discount,2023-01-01,True,1.0
8655,8842,Free Trial,2023-01-05,True,0.5
8656,4597,Bundle,2023-08-12,True,1.0
8657,894,Bundle,2023-01-04,True,1.0
8658,1972,Cashback,2023-03-13,True,1.1
8659,2758,Bundle,2023-02-03,True,1.0
8660,1634,Free Trial,2023-02-27,True,0.5
8661,9901,Discount,2023-05-10,False,1.0
8662,9229,Bundle,2023-07-26,True,1.0
8663,9414,Discount,2023-01-23,False,1.0
8664,5188,Free Trial,2023-12-11,False,0.5
8665,4505,Discount,2023-02-25,True,1.0
8666,7233,Bundle,2023-01-01,True,1.0
8667,9429,Free Trial,2023-06-06,True,0.5
8668,7290,Cashback,2024-03-18,True,1.1
8669,360,Bundle,2023-06-19,True,1.0
8670,5761,Free Trial,2023-03-23,True,0.5
8671,4743,Free Trial,2023-06-19,True,0.5
8672,2309,Referral,2023-05-16,True,1.2
8673,6058,Bundle,2023-11-20,False,1.0
8674,3886,Discount,2023-10-14,True,1.0
8675,4461,Referral,2024-02-17,True,1.2
8676,6080,Bundle,2023-05-09,True,1.0
8677,9771,Free Trial,2024-01-24,True,0.5
8678,5228,Free Trial,2023-07-31,True,0.5
8679,2450,Bundle,2023-11-02,True,1.0
8680,3717,Bundle,2023-03-28,True,1.0
8681,665,Free Trial,2023-04-17,True,0.5
8682,1870,Free Trial,2023-05-05,False,0.5
8683,3801,Cashback,2023-01-15,True,1.1
8684,5957,Discount,2023-10-26,False,1.0
8685,9426,Referral,2024-02-18,True,1.2
8686,6776,Cashback,2023-11-19,True,1.1
8687,4795,Bundle,2024-01-04,True,1.0
8688,9504,Discount,2024-03-03,False,1.0
8689,2270,Free Trial,2024-02-02,True,0.5
8690,2721,Free Trial,2023-10-22,False,0.5
8691,3737,Referral,2024-03-07,False,1.2
8692,776,Referral,2023-04-05,True,1.2
8693,6104,Bundle,2023-03-10,True,1.0
8694,4981,Bundle,2023-08-08,True,1.0
8695,6842,Discount,2023-06-11,True,1.0
8696,1188,Referral,2023-04-17,True,1.2
8697,5092,Discount,2024-03-03,True,1.0
8698,7288,Referral,2023-10-21,True,1.2
8699,3282,Referral,2023-04-28,True,1.2
8700,9234,Referral,2023-06-01,True,1.2
8701,1580,Bundle,2024-01-12,False,1.0
8702,2856,Discount,2023-08-06,True,1.0
8703,550,Cashback,2023-10-16,True,1.1
8704,9339,Discount,2023-12-04,True,1.0
8705,7819,Bundle,2024-03-15,True,1.0
8706,590,Bundle,2024-03-23,True,1.0
8707,1499,Bundle,2023-01-15,True,1.0
8708,5934,Discount,2023-10-25,True,1.0
8709,4601,Referral,2023-09-11,False,1.2
8710,2307,Referral,2024-01-10,True,1.2
8711,6072,Referral,2023-12-08,False,1.2
8712,8602,Discount,2024-03-13,True,1.0
8713,9212,Free Trial,2023-12-02,True,0.5
8714,8944,Cashback,2023-02-27,False,1.1
8715,982,Free Trial,2023-05-11,True,0.5
8716,8900,Free Trial,2023-03-16,False,0.5
8717,7744,Referral,2023-08-27,True,1.2
8718,4732,Cashback,2023-10-18,True,1.1
8719,9739,Bundle,2023-07-25,True,1.0
8720,8568,Discount,2023-03-08,True,1.0
8721,6046,Bundle,2023-07-02,True,1.0
8722,8898,Bundle,2023-05-31,True,1.0
8723,8344,Cashback,2023-08-24,True,1.1
8724,8295,Bundle,2024-01-14,False,1.0
8725,8499,Discount,2023-08-03,True,1.0
8726,1576,Cashback,2023-03-19,True,1.1
8727,8675,Referral,2023-04-15,False,1.2
8728,8543,Bundle,2023-05-31,True,1.0
8729,3829,Referral,2023-02-02,True,1.2
8730,8324,Referral,2023-07-08,False,1.2
8731,124,Bundle,2023-07-30,True,1.0
8732,4397,Free Trial,2023-06-20,True,0.5
8733,5689,Discount,2023-07-27,False,1.0
8734,8548,Free Trial,2023-03-17,True,0.5
8735,9086,Referral,2023-10-04,True,1.2
8736,7227,Bundle,2023-11-08,True,1.0
8737,9348,Free Trial,2023-10-08,True,0.5
8738,8005,Bundle,2023-08-05,True,1.0
8739,8154,Referral,2023-05-27,True,1.2
8740,2649,Bundle,2023-07-30,True,1.0
8741,6221,Cashback,2024-03-18,True,1.1
8742,3012,Cashback,2023-11-27,True,1.1
8743,4621,Free Trial,2023-09-22,True,0.5
8744,378,Referral,2023-12-04,False,1.2
8745,9718,Free Trial,2023-12-16,True,0.5
8746,4766,Cashback,2023-11-03,False,1.1
8747,1240,Free Trial,2023-01-05,False,0.5
8748,560,Bundle,2023-12-19,True,1.0
8749,821,Referral,2023-10-02,True,1.2
8750,5901,Free Trial,2023-02-21,False,0.5
8751,9374,Free Trial,2023-06-21,True,0.5
8752,1725,Free Trial,2023-08-29,True,0.5
8753,9045,Bundle,2023-04-21,False,1.0
8754,7009,Free Trial,2023-03-01,True,0.5
8755,2561,Cashback,2023-08-17,False,1.1
8756,3164,Referral,2024-03-27,True,1.2
8757,184,Referral,2023-03-13,True,1.2
8758,639,Free Trial,2023-04-28,True,0.5
8759,8556,Free Trial,2023-12-23,False,0.5
8760,6213,Cashback,2023-08-21,True,1.1
8761,7056,Free Trial,2023-10-08,True,0.5
8762,4350,Discount,2023-09-09,True,1.0
8763,4611,Free Trial,2023-06-17,True,0.5
8764,3578,Cashback,2024-01-04,True,1.1
8765,7882,Referral,2024-01-09,False,1.2
8766,1659,Free Trial,2024-02-28,True,0.5
8767,9572,Bundle,2023-02-23,True,1.0
8768,3778,Referral,2023-05-15,True,1.2
8769,4211,Referral,2023-06-16,False,1.2
8770,9171,Bundle,2024-03-21,True,1.0
8771,3461,Cashback,2024-02-07,True,1.1
8772,566,Free Trial,2023-08-19,True,0.5
8773,8370,Free Trial,2023-10-29,True,0.5
8774,2341,Referral,2023-12-05,True,1.2
8775,8894,Discount,2024-02-28,True,1.0
8776,3758,Referral,2024-03-05,True,1.2
8777,2519,Bundle,2023-05-13,False,1.0
8778,2772,Free Trial,2023-12-16,True,0.5
8779,5948,Bundle,2024-03-06,True,1.0
8780,5679,Cashback,2023-10-25,True,1.1
8781,4224,Discount,2024-01-16,False,1.0
8782,939,Referral,2023-03-05,True,1.2
8783,1429,Free Trial,2023-05-16,False,0.5
8784,5724,Referral,2023-11-19,True,1.2
8785,5234,Free Trial,2023-12-11,False,0.5
8786,6525,Discount,2023-01-26,False,1.0
8787,8751,Bundle,2023-02-01,True,1.0
8788,436,Referral,2023-10-13,False,1.2
8789,7122,Bundle,2024-02-15,True,1.0
8790,4127,Free Trial,2024-01-20,False,0.5
8791,147,Bundle,2023-07-23,True,1.0
8792,2524,Free Trial,2023-01-08,True,0.5
8793,4291,Free Trial,2023-09-26,True,0.5
8794,9103,Cashback,2023-04-17,True,1.1
8795,5851,Bundle,2024-01-04,False,1.0
8796,8990,Free Trial,2023-08-29,True,0.5
8797,2031,Referral,2024-03-14,True,1.2
8798,5893,Referral,2023-11-30,True,1.2
8799,6222,Free Trial,2024-03-20,True,0.5
8800,8177,Free Trial,2023-11-19,True,0.5
8801,1405,Bundle,2023-02-08,True,1.0
8802,8272,Discount,2023-07-10,True,1.0
8803,7934,Bundle,2023-02-25,True,1.0
8804,1009,Bundle,2023-11-14,True,1.0
8805,6,Free Trial,2023-11-01,True,0.5
8806,7526,Referral,2023-04-19,True,1.2
8807,7429,Cashback,2023-04-03,False,1.1
8808,6372,Discount,2023-02-28,False,1.0
8809,8245,Bundle,2023-08-18,False,1.0
8810,8256,Discount,2024-01-14,True,1.0
8811,7014,Discount,2023-06-22,True,1.0
8812,8325,Bundle,2023-04-01,False,1.0
8813,6953,Bundle,2023-04-03,False,1.0
8814,9629,Bundle,2023-10-16,True,1.0
8815,8521,Bundle,2023-04-27,True,1.0
8816,8084,Free Trial,2023-08-30,True,0.5
8817,2248,Referral,2023-09-20,True,1.2
8818,9498,Bundle,2024-02-26,True,1.0
8819,4569,Free Trial,2023-12-14,False,0.5
8820,5674,Cashback,2023-06-11,True,1.1
8821,8770,Referral,2023-07-02,False,1.2
8822,2096,Bundle,2023-04-17,False,1.0
8823,402,Bundle,2023-03-24,False,1.0
8824,4940,Bundle,2023-04-10,True,1.0
8825,3070,Cashback,2024-01-12,True,1.1
8826,3492,Discount,2023-12-04,True,1.0
8827,1358,Cashback,2023-04-30,True,1.1
8828,2707,Referral,2024-03-18,False,1.2
8829,171,Discount,2024-02-09,True,1.0
8830,1927,Bundle,2023-08-19,False,1.0
8831,5521,Free Trial,2023-08-18,True,0.5
8832,794,Bundle,2023-02-14,True,1.0
8833,4219,Free Trial,2024-02-02,True,0.5
8834,1563,Bundle,2023-11-27,True,1.0
8835,1748,Free Trial,2023-02-22,False,0.5
8836,540,Bundle,2024-01-13,True,1.0
8837,171,Cashback,2023-04-18,False,1.1
8838,3001,Referral,2023-06-07,True,1.2
8839,4480,Referral,2023-10-08,False,1.2
8840,9247,Bundle,2023-05-15,True,1.0
8841,1388,Cashback,2023-06-12,True,1.1
8842,9416,Discount,2023-12-15,True,1.0
8843,9706,Bundle,2023-10-19,True,1.0
8844,9971,Discount,2023-05-13,False,1.0
8845,9048,Free Trial,2023-09-10,True,0.5
8846,3642,Cashback,2023-03-08,True,1.1
8847,5666,Bundle,2024-02-23,True,1.0
8848,9998,Discount,2023-07-05,True,1.0
8849,9002,Bundle,2023-05-05,True,1.0
8850,4699,Free Trial,2023-04-20,False,0.5
8851,6110,Referral,2023-02-11,True,1.2
8852,5015,Bundle,2023-06-05,True,1.0
8853,1198,Bundle,2023-08-01,True,1.0
8854,6681,Bundle,2024-01-10,True,1.0
8855,2351,Free Trial,2023-01-03,False,0.5
8856,9358,Referral,2024-01-30,False,1.2
8857,7560,Bundle,2023-04-29,False,1.0
8858,5190,Discount,2023-04-26,True,1.0
8859,6715,Cashback,2023-05-02,False,1.1
8860,2433,Referral,2024-03-27,True,1.2
8861,5942,Bundle,2023-01-31,False,1.0
8862,5798,Bundle,2023-07-27,True,1.0
8863,8018,Referral,2023-07-18,True,1.2
8864,9749,Referral,2023-02-03,True,1.2
8865,982,Cashback,2023-10-17,True,1.1
8866,5307,Bundle,2023-03-21,True,1.0
8867,1594,Cashback,2023-12-10,False,1.1
8868,2777,Free Trial,2023-05-26,True,0.5
8869,6171,Free Trial,2024-03-13,False,0.5
8870,6039,Referral,2023-08-28,False,1.2
8871,6823,Cashback,2023-11-24,True,1.1
8872,5704,Bundle,2023-02-03,True,1.0
8873,508,Referral,2023-11-17,True,1.2
8874,5738,Referral,2024-01-15,True,1.2
8875,1770,Referral,2023-07-16,True,1.2
8876,2906,Free Trial,2023-03-19,True,0.5
8877,8854,Free Trial,2023-04-25,False,0.5
8878,9108,Referral,2023-09-17,False,1.2
8879,7652,Cashback,2023-06-07,True,1.1
8880,3948,Discount,2024-01-08,False,1.0
8881,3922,Cashback,2023-03-16,False,1.1
8882,3064,Referral,2023-03-04,False,1.2
8883,4719,Discount,2023-10-09,False,1.0
8884,6783,Cashback,2023-03-16,True,1.1
8885,7209,Discount,2024-01-31,True,1.0
8886,943,Free Trial,2023-03-21,True,0.5
8887,3180,Cashback,2023-08-01,True,1.1
8888,3906,Bundle,2023-02-03,True,1.0
8889,2163,Discount,2023-10-07,True,1.0
8890,6551,Discount,2024-03-26,True,1.0
8891,8160,Bundle,2023-09-04,False,1.0
8892,8245,Referral,2023-01-16,True,1.2
8893,416,Free Trial,2023-01-15,False,0.5
8894,2922,Referral,2023-10-18,True,1.2
8895,847,Free Trial,2023-03-23,True,0.5
8896,4241,Free Trial,2024-03-08,True,0.5
8897,5538,Free Trial,2024-02-09,True,0.5
8898,5378,Cashback,2023-07-08,True,1.1
8899,943,Free Trial,2023-03-08,False,0.5
8900,2357,Cashback,2023-12-03,True,1.1
8901,8626,Bundle,2023-06-28,True,1.0
8902,2529,Bundle,2024-02-16,True,1.0
8903,4987,Cashback,2024-01-03,False,1.1
8904,4284,Bundle,2024-01-21,True,1.0
8905,1545,Cashback,2023-05-14,True,1.1
8906,1052,Cashback,2023-09-17,True,1.1
8907,5248,Bundle,2023-05-26,True,1.0
8908,1394,Cashback,2024-03-15,True,1.1
8909,6125,Cashback,2023-03-22,True,1.1
8910,1151,Referral,2024-03-23,False,1.2
8911,4919,Referral,2023-12-29,False,1.2
8912,2821,Free Trial,2023-10-30,True,0.5
8913,6805,Free Trial,2023-12-09,True,0.5
8914,2756,Bundle,2023-01-01,False,1.0
8915,8899,Bundle,2023-08-08,True,1.0
8916,6240,Free Trial,2023-06-10,True,0.5
8917,7756,Cashback,2024-03-26,True,1.1
8918,5204,Referral,2023-08-28,True,1.2
8919,5531,Cashback,2023-05-08,True,1.1
8920,9284,Bundle,2023-08-22,False,1.0
8921,3442,Bundle,2023-02-27,True,1.0
8922,9547,Referral,2023-05-05,False,1.2
8923,5112,Referral,2023-02-01,True,1.2
8924,3974,Free Trial,2024-02-15,False,0.5
8925,6164,Bundle,2023-04-19,False,1.0
8926,4012,Discount,2023-04-28,False,1.0
8927,3570,Discount,2024-02-04,False,1.0
8928,1293,Discount,2024-01-10,True,1.0
8929,3538,Bundle,2023-09-19,True,1.0
8930,2752,Cashback,2023-07-26,False,1.1
8931,661,Free Trial,2023-10-24,False,0.5
8932,9414,Cashback,2023-03-29,False,1.1
8933,9782,Cashback,2023-04-24,True,1.1
8934,626,Bundle,2023-11-19,True,1.0
8935,666,Discount,2023-12-23,True,1.0
8936,6520,Bundle,2023-04-06,True,1.0
8937,7430,Discount,2023-03-08,True,1.0
8938,851,Bundle,2024-03-10,False,1.0
8939,4120,Discount,2023-09-10,False,1.0
8940,6958,Cashback,2023-05-14,False,1.1
8941,9038,Discount,2023-04-26,True,1.0
8942,2731,Referral,2024-02-02,True,1.2
8943,5187,Discount,2023-04-30,True,1.0
8944,7513,Free Trial,2023-06-28,True,0.5
8945,1980,Discount,2023-02-11,True,1.0
8946,3390,Discount,2023-10-05,False,1.0
8947,1866,Discount,2023-03-01,True,1.0
8948,3137,Referral,2023-08-04,True,1.2
8949,5615,Referral,2023-08-21,True,1.2
8950,4559,Free Trial,2024-03-01,True,0.5
8951,2678,Discount,2024-03-04,True,1.0
8952,9259,Free Trial,2023-12-03,True,0.5
8953,137,Free Trial,2023-04-20,False,0.5
8954,1664,Bundle,2023-12-02,False,1.0
8955,6135,Discount,2023-05-04,True,1.0
8956,3323,Bundle,2023-11-11,True,1.0
8957,3771,Cashback,2023-12-07,True,1.1
8958,7533,Cashback,2023-07-06,True,1.1
8959,6233,Referral,2023-04-03,False,1.2
8960,6832,Bundle,2023-06-30,True,1.0
8961,1500,Free Trial,2023-03-10,True,0.5
8962,6565,Discount,2023-05-29,True,1.0
8963,7484,Discount,2023-12-22,True,1.0
8964,5409,Referral,2023-12-19,False,1.2
8965,1263,Discount,2023-02-06,False,1.0
8966,9307,Discount,2024-02-18,False,1.0
8967,6418,Free Trial,2024-03-25,True,0.5
8968,3379,Referral,2023-04-19,True,1.2
8969,1835,Referral,2023-09-16,True,1.2
8970,5541,Free Trial,2024-02-11,True,0.5
8971,4464,Bundle,2023-10-01,False,1.0
8972,6617,Referral,2023-11-24,True,1.2
8973,7585,Cashback,2023-11-30,True,1.1
8974,656,Discount,2023-07-18,False,1.0
8975,3982,Referral,2023-02-06,True,1.2
8976,5521,Free Trial,2023-03-17,True,0.5
8977,4550,Referral,2023-12-31,False,1.2
8978,3863,Discount,2024-03-16,True,1.0
8979,2433,Referral,2023-05-29,True,1.2
8980,6389,Cashback,2023-03-05,True,1.1
8981,1262,Free Trial,2023-10-15,False,0.5
8982,3539,Bundle,2023-10-06,True,1.0
8983,50,Cashback,2023-04-04,True,1.1
8984,1657,Bundle,2023-08-19,True,1.0
8985,385,Discount,2023-09-08,True,1.0
8986,2523,Bundle,2024-02-16,False,1.0
8987,4912,Bundle,2024-02-09,False,1.0
8988,5048,Cashback,2024-02-21,True,1.1
8989,6922,Cashback,2024-01-19,True,1.1
8990,9261,Referral,2024-01-19,False,1.2
8991,1098,Bundle,2023-01-22,True,1.0
8992,6898,Free Trial,2023-10-16,False,0.5
8993,5583,Referral,2024-02-08,True,1.2
8994,9346,Referral,2023-07-22,True,1.2
8995,7863,Cashback,2023-11-07,False,1.1
8996,3768,Free Trial,2023-06-28,True,0.5
8997,1717,Discount,2023-06-18,True,1.0
8998,3262,Referral,2023-09-09,True,1.2
8999,1108,Free Trial,2024-03-27,True,0.5
9000,9634,Cashback,2023-09-29,False,1.1
9001,6697,Referral,2023-10-21,True,1.2
9002,3601,Cashback,2023-07-13,False,1.1
9003,4012,Free Trial,2023-03-19,True,0.5
9004,7977,Discount,2023-08-06,True,1.0
9005,3339,Free Trial,2023-08-02,False,0.5
9006,56,Free Trial,2023-05-05,True,0.5
9007,3436,Discount,2023-07-10,False,1.0
9008,9287,Cashback,2023-06-03,True,1.1
9009,7129,Bundle,2023-08-25,True,1.0
9010,578,Discount,2024-02-06,False,1.0
9011,8863,Referral,2023-04-05,True,1.2
9012,2066,Bundle,2023-06-28,True,1.0
9013,2313,Discount,2023-12-06,True,1.0
9014,3757,Free Trial,2023-08-25,True,0.5
9015,6008,Cashback,2023-11-29,False,1.1
9016,2557,Free Trial,2023-06-26,True,0.5
9017,2372,Free Trial,2023-05-08,True,0.5
9018,4491,Cashback,2023-04-17,True,1.1
9019,662,Referral,2023-02-16,True,1.2
9020,3358,Cashback,2023-01-21,True,1.1
9021,2221,Discount,2023-03-02,True,1.0
9022,9301,Discount,2023-03-25,True,1.0
9023,404,Discount,2023-05-05,True,1.0
9024,2345,Discount,2023-05-27,True,1.0
9025,7789,Free Trial,2024-01-24,True,0.5
9026,8509,Discount,2023-02-23,False,1.0
9027,2212,Referral,2023-06-12,True,1.2
9028,1887,Bundle,2023-01-09,True,1.0
9029,2866,Cashback,2023-01-16,True,1.1
9030,9009,Bundle,2023-07-12,True,1.0
9031,4966,Free Trial,2024-02-12,False,0.5
9032,7855,Referral,2024-02-28,True,1.2
9033,3965,Referral,2023-01-27,True,1.2
9034,9253,Discount,2024-03-18,True,1.0
9035,8641,Bundle,2024-01-13,True,1.0
9036,4966,Discount,2023-08-21,True,1.0
9037,6689,Discount,2023-04-24,True,1.0
9038,2500,Bundle,2023-12-17,False,1.0
9039,6149,Cashback,2023-07-12,True,1.1
9040,3673,Bundle,2023-09-05,False,1.0
9041,4917,Discount,2023-06-17,True,1.0
9042,9537,Referral,2023-07-17,False,1.2
9043,2892,Bundle,2023-05-09,False,1.0
9044,9925,Referral,2023-07-25,True,1.2
9045,7596,Discount,2023-03-26,True,1.0
9046,3019,Cashback,2023-05-28,True,1.1
9047,673,Cashback,2023-04-04,False,1.1
9048,3998,Free Trial,2023-09-17,True,0.5
9049,9241,Free Trial,2023-08-22,True,0.5
9050,4965,Free Trial,2023-08-06,False,0.5
9051,1941,Free Trial,2024-01-28,True,0.5
9052,4952,Referral,2024-02-26,False,1.2
9053,1159,Cashback,2023-04-13,True,1.1
9054,5102,Referral,2023-05-22,True,1.2
9055,7011,Free Trial,2023-02-26,True,0.5
9056,7911,Free Trial,2023-05-02,True,0.5
9057,9735,Discount,2024-01-26,False,1.0
9058,7693,Free Trial,2023-03-30,False,0.5
9059,4666,Free Trial,2023-09-15,False,0.5
9060,4552,Discount,2023-01-06,False,1.0
9061,4341,Free Trial,2023-04-25,True,0.5
9062,6834,Referral,2023-01-01,True,1.2
9063,2967,Discount,2024-02-27,False,1.0
9064,2879,Free Trial,2023-01-17,True,0.5
9065,8969,Referral,2024-03-06,False,1.2
9066,6576,Free Trial,2024-02-04,False,0.5
9067,9492,Bundle,2023-05-24,True,1.0
9068,1370,Bundle,2024-01-14,True,1.0
9069,5401,Bundle,2023-10-13,True,1.0
9070,7999,Cashback,2023-01-04,False,1.1
9071,4795,Discount,2023-03-29,True,1.0
9072,9595,Cashback,2023-10-28,True,1.1
