viewer_id,login_date,device_type,session_score,login_channel
2411,2023-03-26,Mobile,21.9,Facebook
2411,2023-03-26,Mobile,52.559999999999995,Facebook
138,2024-03-01,Web,6.4799999999999995,Mobile OTP
138,2024-03-01,Web,5.3999999999999995,Mobile OTP
410,2023-01-14,Smart TV,104.39999999999999,Facebook
2340,2023-10-10,Web,49.0,Facebook
1054,2023-03-10,Web,35.0,Mobile OTP
8322,2023-11-13,Web,18.0,Apple
8322,2023-11-13,Web,39.6,Apple
8620,2023-08-09,Gaming Console,38.0,Mobile OTP
8804,2023-06-05,Mobile,57.0,Mobile OTP
4893,2023-07-07,Mobile,38.879999999999995,Email
4893,2023-07-07,Mobile,32.4,Email
5286,2023-06-05,Mobile,90.0,Email
2792,2023-11-03,Web,29.5,Apple
976,2023-03-04,Mobile,6.0,Email
8834,2023-08-20,Gaming Console,74.80000000000001,Google
7614,2023-10-16,Mobile,69.30000000000001,Mobile OTP
7614,2023-10-16,Mobile,31.5,Mobile OTP
1310,2023-05-03,Gaming Console,24.479999999999997,Facebook
1310,2023-05-03,Gaming Console,20.4,Facebook
834,2023-08-08,Gaming Console,45.0,Apple
1078,2024-03-27,Smart TV,25.2,Email
1078,2024-03-27,Smart TV,50.4,Email
1078,2024-03-27,Smart TV,60.48,Email
1803,2023-09-18,Mobile,1.7999999999999998,Email
1803,2023-09-18,Mobile,1.98,Email
530,2023-07-08,Mobile,62.4,Google
530,2023-07-08,Mobile,62.4,Google
530,2023-07-08,Mobile,62.4,Google
530,2023-07-08,Mobile,57.2,Google
6830,2023-12-19,Smart TV,42.48,Google
6413,2024-01-27,Mobile,22.2,Apple
2689,2023-07-26,Gaming Console,43.199999999999996,Apple
417,2023-07-19,Smart TV,91.2,Email
1997,2023-05-13,Gaming Console,1.7999999999999998,Apple
2572,2023-02-07,Gaming Console,67.0,Apple
2572,2023-02-07,Gaming Console,80.39999999999999,Apple
6798,2023-02-04,Gaming Console,50.4,Mobile OTP
6798,2023-02-04,Gaming Console,21.0,Mobile OTP
9318,2024-02-01,Web,2.5,Google
9318,2024-02-01,Web,5.5,Google
9517,2023-07-03,Mobile,15.0,Facebook
1768,2023-08-01,Mobile,10.2,Mobile OTP
1768,2023-08-01,Mobile,10.2,Mobile OTP
1768,2023-08-01,Mobile,24.479999999999997,Mobile OTP
7766,2023-04-19,Gaming Console,59.0,Mobile OTP
7766,2023-04-19,Gaming Console,59.0,Mobile OTP
7766,2023-04-19,Gaming Console,29.5,Mobile OTP
4988,2023-10-20,Web,28.2,Apple
4988,2023-10-20,Web,28.2,Apple
4988,2023-10-20,Web,14.1,Apple
9035,2023-06-28,Web,23.5,Google
9035,2023-06-28,Web,56.4,Google
9035,2023-06-28,Web,56.4,Google
9035,2023-06-28,Web,51.7,Google
2974,2023-05-14,Mobile,46.2,Email
2974,2023-05-14,Mobile,42.0,Email
2974,2023-05-14,Mobile,42.0,Email
2974,2023-05-14,Mobile,46.2,Email
3697,2024-02-04,Web,0.66,Mobile OTP
3697,2024-02-04,Web,0.66,Mobile OTP
816,2023-02-10,Smart TV,28.799999999999997,Email
8235,2023-10-28,Mobile,3.3000000000000003,Apple
8235,2023-10-28,Mobile,1.5,Apple
8849,2024-01-05,Smart TV,7.26,Google
8849,2024-01-05,Smart TV,6.6,Google
660,2023-11-26,Web,41.03999999999999,Apple
660,2023-11-26,Web,37.62,Apple
660,2023-11-26,Web,17.099999999999998,Apple
5778,2023-11-23,Gaming Console,9.6,Mobile OTP
3027,2023-12-11,Smart TV,34.0,Apple
4310,2023-09-18,Mobile,9.9,Mobile OTP
8516,2024-01-19,Mobile,30.36,Mobile OTP
8516,2024-01-19,Mobile,33.12,Mobile OTP
8516,2024-01-19,Mobile,33.12,Mobile OTP
8309,2023-08-24,Smart TV,52.0,Email
8309,2023-08-24,Smart TV,62.4,Email
8526,2023-07-25,Mobile,49.0,Mobile OTP
8526,2023-07-25,Mobile,49.0,Mobile OTP
8526,2023-07-25,Mobile,53.900000000000006,Mobile OTP
5429,2023-01-21,Mobile,6.5,Mobile OTP
6506,2024-03-15,Mobile,79.0,Mobile OTP
6506,2024-03-15,Mobile,39.5,Mobile OTP
9973,2024-02-06,Gaming Console,9.0,Apple
9973,2024-02-06,Gaming Console,18.0,Apple
9973,2024-02-06,Gaming Console,19.8,Apple
5184,2023-06-07,Web,16.2,Email
6468,2023-01-23,Web,8.639999999999999,Email
6468,2023-01-23,Web,7.92,Email
7307,2023-07-11,Web,3.9,Apple
8618,2024-02-29,Web,24.0,Mobile OTP
8618,2024-02-29,Web,57.599999999999994,Mobile OTP
8618,2024-02-29,Web,57.599999999999994,Mobile OTP
5547,2023-08-10,Mobile,32.4,Apple
608,2024-01-09,Mobile,25.8,Google
608,2024-01-09,Mobile,12.9,Google
2841,2023-07-05,Gaming Console,24.0,Apple
2841,2023-07-05,Gaming Console,12.0,Apple
9783,2023-10-05,Gaming Console,67.10000000000001,Apple
6466,2023-02-23,Mobile,48.5,Facebook
6466,2023-02-23,Mobile,97.0,Facebook
252,2023-09-19,Mobile,3.0,Email
252,2023-09-19,Mobile,3.0,Email
252,2023-09-19,Mobile,3.3000000000000003,Email
7097,2024-03-21,Web,74.0,Email
409,2023-09-24,Smart TV,49.0,Facebook
4868,2023-10-31,Smart TV,77.0,Facebook
4868,2023-10-31,Smart TV,70.0,Facebook
4868,2023-10-31,Smart TV,77.0,Facebook
4868,2023-10-31,Smart TV,35.0,Facebook
9025,2023-07-09,Mobile,47.300000000000004,Google
9025,2023-07-09,Mobile,21.5,Google
9025,2023-07-09,Mobile,51.6,Google
8622,2023-10-25,Web,40.8,Apple
7069,2023-11-14,Gaming Console,9.0,Google
7069,2023-11-14,Gaming Console,9.9,Google
7069,2023-11-14,Gaming Console,9.0,Google
7069,2023-11-14,Gaming Console,9.0,Google
9833,2023-06-09,Gaming Console,46.8,Google
9833,2023-06-09,Gaming Console,51.480000000000004,Google
9833,2023-06-09,Gaming Console,51.480000000000004,Google
9833,2023-06-09,Gaming Console,56.16,Google
7478,2023-10-11,Gaming Console,36.96000000000001,Apple
7478,2023-10-11,Gaming Console,33.6,Apple
7478,2023-10-11,Gaming Console,36.96000000000001,Apple
6990,2023-07-10,Gaming Console,35.279999999999994,Mobile OTP
3385,2024-01-07,Gaming Console,40.199999999999996,Email
4761,2023-06-16,Mobile,20.46,Google
9325,2023-04-18,Mobile,36.0,Mobile OTP
8308,2023-01-10,Mobile,50.4,Email
4734,2024-01-12,Gaming Console,22.44,Apple
4734,2024-01-12,Gaming Console,22.44,Apple
4734,2024-01-12,Gaming Console,22.44,Apple
4581,2023-12-11,Mobile,118.8,Apple
1474,2023-04-08,Mobile,0.0,Email
1474,2023-04-08,Mobile,0.0,Email
1474,2023-04-08,Mobile,0.0,Email
8712,2023-04-21,Mobile,92.4,Mobile OTP
8712,2023-04-21,Mobile,84.0,Mobile OTP
8712,2023-04-21,Mobile,84.0,Mobile OTP
4230,2023-11-10,Smart TV,48.84,Facebook
4143,2023-12-24,Web,18.0,Google
6034,2024-01-23,Mobile,17.7,Google
7838,2023-01-09,Web,29.0,Mobile OTP
9980,2023-06-27,Gaming Console,12.100000000000001,Google
4297,2023-05-22,Mobile,56.4,Facebook
4297,2023-05-22,Mobile,56.4,Facebook
2826,2023-06-09,Web,49.199999999999996,Mobile OTP
3460,2023-04-30,Smart TV,20.5,Facebook
3460,2023-04-30,Smart TV,49.199999999999996,Facebook
7954,2023-11-21,Web,40.199999999999996,Apple
2277,2023-06-01,Gaming Console,34.5,Google
7068,2023-05-05,Mobile,27.599999999999998,Facebook
4733,2023-01-26,Mobile,12.0,Facebook
4733,2023-01-26,Mobile,10.0,Facebook
4733,2023-01-26,Mobile,5.0,Facebook
4733,2023-01-26,Mobile,10.0,Facebook
5351,2024-02-11,Web,72.60000000000001,Facebook
5351,2024-02-11,Web,72.60000000000001,Facebook
5351,2024-02-11,Web,72.60000000000001,Facebook
6562,2023-11-11,Smart TV,37.199999999999996,Google
8623,2024-02-26,Web,22.8,Google
3147,2023-02-02,Mobile,95.0,Apple
1613,2023-10-22,Gaming Console,37.199999999999996,Email
6972,2023-03-11,Smart TV,85.0,Google
6972,2023-03-11,Smart TV,85.0,Google
6972,2023-03-11,Smart TV,42.5,Google
5911,2023-05-25,Mobile,48.0,Facebook
6394,2023-07-16,Mobile,55.8,Mobile OTP
5924,2023-04-07,Web,28.2,Facebook
9562,2024-03-19,Web,35.4,Google
5691,2023-02-21,Mobile,13.5,Facebook
5691,2023-02-21,Mobile,32.4,Facebook
1738,2023-12-09,Mobile,98.0,Email
1650,2023-11-03,Mobile,25.5,Apple
1650,2023-11-03,Mobile,51.0,Apple
1650,2023-11-03,Mobile,51.0,Apple
990,2023-02-05,Mobile,30.0,Mobile OTP
990,2023-02-05,Mobile,30.0,Mobile OTP
990,2023-02-05,Mobile,36.0,Mobile OTP
990,2023-02-05,Mobile,30.0,Mobile OTP
7049,2023-12-04,Mobile,48.0,Email
5693,2023-11-04,Mobile,22.8,Email
5693,2023-11-04,Mobile,20.900000000000002,Email
5693,2023-11-04,Mobile,19.0,Email
7740,2024-02-28,Smart TV,90.2,Apple
53,2023-12-10,Gaming Console,54.0,Email
4659,2023-04-30,Web,56.4,Email
4659,2023-04-30,Web,67.67999999999999,Email
4659,2023-04-30,Web,62.040000000000006,Email
21,2023-07-11,Mobile,37.62,Mobile OTP
4416,2023-09-05,Web,5.7,Email
4416,2023-09-05,Web,13.68,Email
5341,2023-04-28,Web,25.919999999999998,Email
5341,2023-04-28,Web,23.759999999999998,Email
9793,2023-04-26,Mobile,3.5999999999999996,Google
9494,2023-03-27,Mobile,19.5,Mobile OTP
1274,2024-03-04,Gaming Console,54.0,Apple
1274,2024-03-04,Gaming Console,59.400000000000006,Apple
7691,2023-11-26,Gaming Console,32.4,Email
7691,2023-11-26,Gaming Console,32.4,Email
7691,2023-11-26,Gaming Console,13.5,Email
7691,2023-11-26,Gaming Console,32.4,Email
7691,2023-11-26,Gaming Console,29.700000000000003,Email
7691,2023-11-26,Gaming Console,27.0,Email
4997,2023-02-17,Smart TV,29.519999999999996,Apple
1316,2023-09-03,Mobile,2.0,Apple
7027,2023-03-29,Web,37.199999999999996,Facebook
7027,2023-03-29,Web,37.199999999999996,Facebook
7027,2023-03-29,Web,37.199999999999996,Facebook
7027,2023-03-29,Web,18.599999999999998,Facebook
7027,2023-03-29,Web,40.92,Facebook
7027,2023-03-29,Web,37.199999999999996,Facebook
7027,2023-03-29,Web,37.199999999999996,Facebook
2962,2023-11-16,Gaming Console,33.0,Email
2962,2023-11-16,Gaming Console,72.60000000000001,Email
2962,2023-11-16,Gaming Console,66.0,Email
529,2023-05-12,Web,39.0,Google
925,2024-03-01,Gaming Console,45.0,Google
5454,2023-12-06,Smart TV,86.9,Email
3848,2023-03-02,Web,87.0,Google
6839,2023-07-15,Gaming Console,27.5,Apple
5762,2024-02-14,Mobile,49.50000000000001,Google
3676,2023-04-26,Mobile,37.8,Facebook
7438,2024-02-06,Gaming Console,59.0,Google
3672,2023-07-08,Mobile,25.8,Facebook
195,2024-02-24,Mobile,24.0,Apple
2237,2024-01-25,Mobile,22.2,Facebook
2237,2024-01-25,Mobile,11.1,Facebook
1795,2023-03-31,Gaming Console,77.0,Mobile OTP
1795,2023-03-31,Gaming Console,70.0,Mobile OTP
4005,2023-03-12,Web,51.0,Google
5882,2024-02-23,Mobile,6.0,Email
7963,2023-02-24,Mobile,50.0,Email
7682,2023-12-16,Gaming Console,2.4,Facebook
6376,2024-03-18,Smart TV,78.0,Facebook
8067,2023-12-27,Gaming Console,27.36,Apple
8897,2024-02-15,Gaming Console,5.0,Google
1282,2024-02-13,Mobile,30.0,Email
5953,2023-07-10,Gaming Console,51.0,Facebook
5953,2023-07-10,Gaming Console,61.199999999999996,Facebook
5953,2023-07-10,Gaming Console,51.0,Facebook
5953,2023-07-10,Gaming Console,61.199999999999996,Facebook
5246,2024-03-21,Smart TV,91.0,Email
5246,2024-03-21,Smart TV,100.10000000000001,Email
3834,2023-06-13,Gaming Console,29.7,Email
1580,2023-01-14,Smart TV,69.30000000000001,Facebook
1580,2023-01-14,Smart TV,63.0,Facebook
1580,2023-01-14,Smart TV,75.6,Facebook
2007,2023-02-21,Smart TV,32.34,Google
3372,2023-05-29,Mobile,45.0,Apple
6890,2023-02-10,Mobile,46.2,Apple
2615,2023-04-01,Mobile,92.4,Email
2615,2023-04-01,Mobile,84.0,Email
4852,2023-07-08,Mobile,32.34,Google
4852,2023-07-08,Mobile,32.34,Google
9949,2024-03-09,Web,84.0,Apple
761,2023-07-22,Gaming Console,14.0,Mobile OTP
5032,2023-11-28,Mobile,52.0,Facebook
8548,2023-08-09,Mobile,28.0,Apple
8548,2023-08-09,Mobile,14.0,Apple
3286,2023-01-26,Smart TV,65.0,Apple
3286,2023-01-26,Smart TV,65.0,Apple
1655,2024-01-08,Web,8.4,Mobile OTP
1655,2024-01-08,Web,8.4,Mobile OTP
3707,2023-01-10,Smart TV,75.6,Mobile OTP
3707,2023-01-10,Smart TV,63.0,Mobile OTP
6751,2023-10-21,Mobile,23.0,Mobile OTP
6751,2023-10-21,Mobile,23.0,Mobile OTP
6751,2023-10-21,Mobile,23.0,Mobile OTP
325,2023-03-31,Mobile,16.0,Apple
3508,2023-07-04,Smart TV,0.3,Facebook
4813,2024-02-21,Gaming Console,11.4,Mobile OTP
6801,2023-04-06,Mobile,4.8,Google
739,2023-11-01,Web,10.799999999999999,Facebook
981,2023-08-15,Mobile,102.0,Google
981,2023-08-15,Mobile,85.0,Google
981,2023-08-15,Mobile,85.0,Google
4408,2023-02-11,Mobile,19.2,Facebook
3195,2023-06-16,Gaming Console,73.0,Mobile OTP
4816,2023-08-17,Mobile,53.46000000000001,Apple
6462,2023-09-30,Mobile,37.0,Apple
6462,2023-09-30,Mobile,44.4,Apple
3212,2023-10-28,Mobile,25.8,Facebook
6656,2023-05-24,Mobile,28.2,Email
412,2023-06-24,Gaming Console,8.8,Mobile OTP
5429,2023-03-12,Web,7.0,Apple
9085,2023-04-15,Gaming Console,27.599999999999998,Apple
1050,2023-02-23,Gaming Console,26.4,Apple
9841,2024-03-22,Gaming Console,37.0,Facebook
8699,2023-09-28,Web,98.39999999999999,Facebook
8699,2023-09-28,Web,90.2,Facebook
5902,2024-03-12,Web,17.0,Facebook
5902,2024-03-12,Web,18.700000000000003,Facebook
5902,2024-03-12,Web,17.0,Facebook
6072,2023-01-21,Gaming Console,57.599999999999994,Facebook
6072,2023-01-21,Gaming Console,57.599999999999994,Facebook
4861,2023-11-07,Web,47.4,Google
2081,2024-02-26,Smart TV,33.5,Facebook
4453,2023-05-05,Smart TV,29.4,Email
4453,2023-05-05,Smart TV,58.8,Email
3276,2023-01-09,Gaming Console,14.52,Mobile OTP
1885,2024-03-16,Smart TV,26.400000000000002,Facebook
1885,2024-03-16,Smart TV,12.0,Facebook
1885,2024-03-16,Smart TV,12.0,Facebook
2459,2023-01-23,Smart TV,48.400000000000006,Apple
2459,2023-01-23,Smart TV,44.0,Apple
2459,2023-01-23,Smart TV,44.0,Apple
2857,2024-01-02,Mobile,11.879999999999999,Facebook
2857,2024-01-02,Mobile,10.799999999999999,Facebook
1995,2023-01-19,Mobile,72.0,Mobile OTP
5752,2023-12-27,Mobile,105.60000000000001,Apple
7867,2023-06-15,Mobile,51.839999999999996,Email
6874,2023-09-28,Gaming Console,14.5,Google
5204,2023-07-28,Smart TV,90.0,Mobile OTP
4593,2023-06-16,Web,29.519999999999996,Mobile OTP
5812,2023-09-03,Mobile,22.2,Email
3357,2023-05-25,Gaming Console,20.0,Email
1961,2024-02-14,Mobile,7.0,Google
2706,2023-02-26,Smart TV,29.700000000000003,Facebook
1477,2023-01-31,Gaming Console,58.199999999999996,Mobile OTP
3869,2023-08-20,Smart TV,39.0,Mobile OTP
3869,2023-08-20,Smart TV,42.900000000000006,Mobile OTP
3869,2023-08-20,Smart TV,42.900000000000006,Mobile OTP
5542,2023-09-22,Smart TV,6.0,Apple
2364,2024-03-01,Mobile,14.1,Google
4423,2023-06-10,Web,15.18,Google
4423,2023-06-10,Web,13.799999999999999,Google
4423,2023-06-10,Web,13.799999999999999,Google
6499,2023-08-20,Mobile,69.0,Mobile OTP
6499,2023-08-20,Mobile,69.0,Mobile OTP
1651,2023-03-27,Smart TV,42.5,Mobile OTP
8117,2024-01-27,Gaming Console,84.0,Facebook
5691,2023-02-07,Smart TV,42.0,Google
5691,2023-02-07,Smart TV,100.8,Google
7529,2023-01-13,Gaming Console,73.2,Mobile OTP
7529,2023-01-13,Gaming Console,30.5,Mobile OTP
1557,2023-08-06,Mobile,55.8,Apple
1557,2023-08-06,Mobile,27.9,Apple
1557,2023-08-06,Mobile,61.38,Apple
2713,2023-07-26,Web,72.0,Email
5058,2023-07-11,Smart TV,45.35999999999999,Google
5058,2023-07-11,Smart TV,45.35999999999999,Google
6928,2023-07-30,Web,18.0,Google
3424,2023-08-07,Web,36.0,Email
3424,2023-08-07,Web,36.0,Email
3424,2023-08-07,Web,36.0,Email
3424,2023-08-07,Web,36.0,Email
3424,2023-08-07,Web,36.0,Email
3143,2024-02-20,Mobile,44.0,Facebook
3143,2024-02-20,Mobile,44.0,Facebook
9292,2023-05-14,Mobile,17.5,Facebook
9292,2023-05-14,Mobile,35.0,Facebook
2397,2023-12-06,Gaming Console,98.0,Google
2635,2023-03-16,Mobile,41.76,Facebook
8420,2023-09-12,Web,11.0,Google
1819,2024-02-05,Mobile,44.4,Google
2962,2023-04-05,Web,8.5,Facebook
2962,2023-04-05,Web,18.700000000000003,Facebook
2962,2023-04-05,Web,17.0,Facebook
3509,2024-02-15,Mobile,73.0,Facebook
3509,2024-02-15,Mobile,73.0,Facebook
3509,2024-02-15,Mobile,87.6,Facebook
6658,2023-08-07,Mobile,17.0,Google
854,2024-03-11,Mobile,42.6,Facebook
8295,2024-01-29,Smart TV,15.299999999999999,Google
8295,2024-01-29,Smart TV,30.599999999999998,Google
8295,2024-01-29,Smart TV,30.599999999999998,Google
4078,2023-08-28,Smart TV,7.8,Mobile OTP
4078,2023-08-28,Smart TV,7.8,Mobile OTP
4078,2023-08-28,Smart TV,9.36,Mobile OTP
6667,2023-03-07,Mobile,19.2,Apple
1727,2023-12-30,Gaming Console,9.6,Mobile OTP
1727,2023-12-30,Gaming Console,8.0,Mobile OTP
852,2023-04-26,Gaming Console,4.0,Google
9481,2023-07-13,Smart TV,60.50000000000001,Facebook
9481,2023-07-13,Smart TV,55.0,Facebook
9481,2023-07-13,Smart TV,55.0,Facebook
6478,2024-01-10,Web,2.6999999999999997,Google
6478,2024-01-10,Web,5.3999999999999995,Google
8752,2023-12-06,Mobile,47.4,Mobile OTP
7780,2023-11-01,Web,14.0,Mobile OTP
1880,2024-03-18,Mobile,88.8,Facebook
1880,2024-03-18,Mobile,37.0,Facebook
5152,2023-01-22,Smart TV,64.08,Mobile OTP
9798,2023-09-26,Mobile,69.6,Mobile OTP
239,2023-12-31,Web,30.0,Mobile OTP
239,2023-12-31,Web,36.0,Mobile OTP
7967,2023-06-14,Smart TV,116.39999999999999,Email
3656,2023-04-19,Web,65.34,Facebook
3656,2023-04-19,Web,65.34,Facebook
3656,2023-04-19,Web,59.4,Facebook
3656,2023-04-19,Web,65.34,Facebook
9092,2023-03-14,Mobile,58.0,Facebook
2596,2023-11-09,Mobile,17.4,Mobile OTP
7876,2024-01-21,Web,90.0,Google
5101,2024-01-17,Gaming Console,98.39999999999999,Google
5101,2024-01-17,Gaming Console,90.2,Google
5101,2024-01-17,Gaming Console,82.0,Google
5101,2024-01-17,Gaming Console,98.39999999999999,Google
510,2023-04-08,Gaming Console,38.940000000000005,Google
510,2023-04-08,Gaming Console,17.7,Google
510,2023-04-08,Gaming Console,38.940000000000005,Google
790,2023-05-26,Gaming Console,41.800000000000004,Apple
8826,2023-01-01,Mobile,6.0,Google
8826,2023-01-01,Mobile,12.0,Google
8826,2023-01-01,Mobile,13.200000000000001,Google
6651,2023-08-31,Smart TV,97.2,Mobile OTP
6651,2023-08-31,Smart TV,89.10000000000001,Mobile OTP
6651,2023-08-31,Smart TV,97.2,Mobile OTP
1575,2023-04-30,Smart TV,26.7,Apple
1360,2023-10-06,Gaming Console,62.4,Apple
276,2023-11-10,Web,26.4,Apple
5855,2023-02-14,Smart TV,65.0,Mobile OTP
9438,2023-01-19,Web,1.0,Apple
1768,2023-11-21,Gaming Console,26.099999999999998,Email
1768,2023-11-21,Gaming Console,26.099999999999998,Email
1768,2023-11-21,Gaming Console,62.63999999999999,Email
5839,2023-04-06,Web,53.900000000000006,Email
4709,2024-01-27,Mobile,14.399999999999999,Google
4709,2024-01-27,Mobile,14.399999999999999,Google
8404,2023-01-29,Gaming Console,13.0,Apple
6800,2023-03-09,Web,27.0,Apple
6800,2023-03-09,Web,27.0,Apple
6800,2023-03-09,Web,59.400000000000006,Apple
9576,2023-11-16,Gaming Console,17.4,Google
9576,2023-11-16,Gaming Console,17.4,Google
815,2023-02-28,Mobile,69.0,Apple
2423,2023-08-11,Mobile,9.0,Apple
4332,2023-09-30,Gaming Console,69.83999999999999,Google
4255,2024-01-30,Smart TV,19.8,Mobile OTP
4255,2024-01-30,Smart TV,18.0,Mobile OTP
4255,2024-01-30,Smart TV,9.0,Mobile OTP
3827,2023-07-31,Web,26.400000000000002,Facebook
3827,2023-07-31,Web,24.0,Facebook
3827,2023-07-31,Web,24.0,Facebook
1028,2023-03-20,Mobile,5.7,Apple
9151,2023-03-25,Mobile,1.1,Apple
9151,2023-03-25,Mobile,1.2,Apple
474,2023-01-09,Mobile,65.52,Facebook
474,2023-01-09,Mobile,54.6,Facebook
474,2023-01-09,Mobile,27.3,Facebook
474,2023-01-09,Mobile,65.52,Facebook
4988,2023-11-10,Gaming Console,6.0,Facebook
4988,2023-11-10,Gaming Console,6.0,Facebook
4988,2023-11-10,Gaming Console,3.0,Facebook
7417,2023-01-27,Gaming Console,66.24,Mobile OTP
7417,2023-01-27,Gaming Console,55.199999999999996,Mobile OTP
8089,2023-02-03,Web,70.0,Mobile OTP
8089,2023-02-03,Web,84.0,Mobile OTP
6446,2023-02-12,Smart TV,66.0,Google
3903,2023-12-26,Web,60.0,Mobile OTP
3903,2023-12-26,Web,66.0,Mobile OTP
3903,2023-12-26,Web,66.0,Mobile OTP
8775,2023-02-03,Gaming Console,49.8,Mobile OTP
8775,2023-02-03,Gaming Console,49.8,Mobile OTP
5681,2023-04-12,Mobile,91.30000000000001,Mobile OTP
1587,2023-01-05,Gaming Console,77.0,Mobile OTP
7254,2023-09-22,Gaming Console,47.4,Email
7254,2023-09-22,Gaming Console,23.7,Email
2791,2023-02-26,Mobile,30.0,Facebook
2791,2023-02-26,Mobile,30.0,Facebook
9055,2024-02-06,Smart TV,46.199999999999996,Apple
6293,2023-10-11,Mobile,87.0,Email
6293,2023-10-11,Mobile,95.7,Email
5105,2023-02-09,Web,53.4,Mobile OTP
5105,2023-02-09,Web,53.4,Mobile OTP
3671,2023-03-23,Smart TV,98.0,Apple
7418,2023-03-18,Gaming Console,36.0,Facebook
7418,2023-03-18,Gaming Console,33.0,Facebook
2623,2023-10-13,Web,12.0,Mobile OTP
2623,2023-10-13,Web,6.0,Mobile OTP
4200,2023-09-30,Mobile,4.2,Email
4200,2023-09-30,Mobile,2.1,Email
4200,2023-09-30,Mobile,4.2,Email
4200,2023-09-30,Mobile,4.2,Email
5774,2023-11-25,Mobile,3.5,Email
5774,2023-11-25,Mobile,7.0,Email
5774,2023-11-25,Mobile,3.5,Email
8431,2023-01-01,Web,14.399999999999999,Email
8431,2023-01-01,Web,17.279999999999998,Email
1990,2023-02-27,Mobile,13.200000000000001,Apple
1990,2023-02-27,Mobile,12.0,Apple
1990,2023-02-27,Mobile,12.0,Apple
1990,2023-02-27,Mobile,12.0,Apple
1990,2023-02-27,Mobile,12.0,Apple
2270,2023-04-12,Mobile,40.199999999999996,Mobile OTP
2270,2023-04-12,Mobile,20.099999999999998,Mobile OTP
3720,2023-04-06,Smart TV,96.0,Google
6176,2023-03-16,Web,47.0,Mobile OTP
3060,2024-01-17,Web,54.0,Apple
3060,2024-01-17,Web,27.0,Apple
3060,2024-01-17,Web,27.0,Apple
433,2023-02-21,Web,33.0,Facebook
433,2023-02-21,Web,66.0,Facebook
433,2023-02-21,Web,66.0,Facebook
8537,2023-02-15,Mobile,23.04,Apple
8537,2023-02-15,Mobile,19.2,Apple
5674,2024-03-16,Mobile,25.3,Google
5674,2024-03-16,Mobile,11.5,Google
1473,2023-10-25,Mobile,1.32,Mobile OTP
1473,2023-10-25,Mobile,0.6,Mobile OTP
6380,2024-02-12,Mobile,43.0,Mobile OTP
6380,2024-02-12,Mobile,94.60000000000001,Mobile OTP
6444,2023-08-03,Mobile,63.800000000000004,Mobile OTP
6444,2023-08-03,Mobile,29.0,Mobile OTP
6444,2023-08-03,Mobile,63.800000000000004,Mobile OTP
6444,2023-08-03,Mobile,63.800000000000004,Mobile OTP
4976,2023-01-07,Smart TV,59.4,Apple
3501,2023-07-01,Mobile,37.44,Apple
3501,2023-07-01,Mobile,15.6,Apple
5866,2023-06-20,Smart TV,4.0,Apple
7040,2023-07-18,Mobile,18.0,Facebook
7827,2023-09-24,Gaming Console,65.0,Mobile OTP
7827,2023-09-24,Gaming Console,65.0,Mobile OTP
7827,2023-09-24,Gaming Console,78.0,Mobile OTP
7827,2023-09-24,Gaming Console,32.5,Mobile OTP
7827,2023-09-24,Gaming Console,78.0,Mobile OTP
7827,2023-09-24,Gaming Console,78.0,Mobile OTP
8594,2023-12-18,Web,41.0,Mobile OTP
2452,2023-04-01,Gaming Console,55.440000000000005,Apple
2674,2023-10-26,Gaming Console,5.0,Google
5153,2023-05-21,Mobile,24.0,Apple
5153,2023-05-21,Mobile,26.400000000000002,Apple
2358,2023-01-05,Mobile,10.799999999999999,Mobile OTP
8457,2023-03-11,Smart TV,35.0,Facebook
7748,2024-01-21,Gaming Console,23.4,Email
7748,2024-01-21,Gaming Console,51.480000000000004,Email
7748,2024-01-21,Gaming Console,46.8,Email
7654,2023-12-17,Mobile,92.39999999999999,Facebook
7654,2023-12-17,Mobile,92.39999999999999,Facebook
7478,2023-03-26,Smart TV,52.800000000000004,Mobile OTP
7478,2023-03-26,Smart TV,48.0,Mobile OTP
7478,2023-03-26,Smart TV,52.800000000000004,Mobile OTP
2274,2024-01-15,Mobile,27.0,Apple
7023,2023-12-31,Mobile,36.0,Apple
7023,2023-12-31,Mobile,43.199999999999996,Apple
7023,2023-12-31,Mobile,36.0,Apple
3589,2024-01-07,Mobile,46.2,Apple
3589,2024-01-07,Mobile,46.2,Apple
3589,2024-01-07,Mobile,21.0,Apple
1427,2024-01-02,Mobile,15.0,Mobile OTP
1154,2023-10-31,Mobile,25.0,Apple
6250,2023-05-06,Mobile,62.0,Email
6250,2023-05-06,Mobile,31.0,Email
2879,2023-08-03,Smart TV,28.799999999999997,Apple
2879,2023-08-03,Smart TV,24.0,Apple
2879,2023-08-03,Smart TV,12.0,Apple
5579,2023-06-28,Web,35.0,Facebook
5579,2023-06-28,Web,35.0,Facebook
7769,2023-11-01,Smart TV,33.0,Google
266,2023-07-23,Smart TV,56.760000000000005,Email
266,2023-07-23,Smart TV,51.6,Email
266,2023-07-23,Smart TV,61.92,Email
266,2023-07-23,Smart TV,51.6,Email
8555,2023-11-17,Gaming Console,37.0,Email
8555,2023-11-17,Gaming Console,44.4,Email
8555,2023-11-17,Gaming Console,40.7,Email
5752,2023-11-15,Gaming Console,69.30000000000001,Mobile OTP
534,2023-10-02,Mobile,61.199999999999996,Mobile OTP
534,2023-10-02,Mobile,51.0,Mobile OTP
534,2023-10-02,Mobile,51.0,Mobile OTP
